# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24
4.751 1.94368 2.47785 0.0583055 0.830255 5.59053 5.59007 0.475099 0.825807 9.52948 1.69913 0.953374 0.00683225 9.09092 1.06844 0.510261 -0.125916 7.38556 1.05034 -0.345767 -0.647105 0.391527 0.236754 0.687563 1.05195 7.0189 2.3632 0.775745 -0.204195 0.733124 1.27467 -0.898101 0.927863 9.61889 0.701379 -0.739753 0.80722 6.96145 2.75568 -0.288757 -0.121586 1.60919 3.34091 0.647442 -0.349208 3.10326 4.41342 0.247879 0.218999 9.14803 9.53556 0.873085 0.954654 8.85528 3.24294 -1.04681 0.147549 5.66957 6.73381 -0.560675 0.364936 5.13604 9.85794 0.730241 -0.68954 0.265673 3.94498 -0.99891 -0.853013 5.153 9.35193 0.0322038 0.5652 9.70348 6.92356 0.292722 0.126395 9.34199 8.52397 -0.639915 0.533693 2.06157 8.50085 0.742737 -0.624342 3.80456 7.19483 0.099185 -0.899326 3.63487 6.01719 0.0658878 -0.207361 6.77181 9.75398 0.0221302 0.299021 9.17175 5.86333 -0.329239 -0.734978
4.801 1.94659 2.51936 0.0583055 0.830255 5.61428 5.63136 0.475099 0.825807 9.57715 1.69947 0.953374 0.00683225 9.11643 1.06214 0.510261 -0.125916 7.36828 1.01798 -0.345767 -0.647105 0.425905 0.289352 0.687563 1.05195 7.05769 2.35299 0.775745 -0.204195 0.688219 1.32107 -0.898101 0.927863 9.58191 0.74174 -0.739753 0.80722 6.94701 2.7496 -0.288757 -0.121586 1.64156 3.32345 0.647442 -0.349208 3.11566 4.42437 0.247879 0.218999 9.19168 9.58329 0.873085 0.954654 8.80294 3.25032 -1.04681 0.147549 5.64153 6.75206 -0.560675 0.364936 5.17256 9.82346 0.730241 -0.68954 0.215727 3.90233 -0.99891 -0.853013 5.15461 9.38019 0.0322038 0.5652 9.71811 6.92988 0.292722 0.126395 9.31 8.55066 -0.639915 0.533693 2.09871 8.46963 0.742737 -0.624342 3.80952 7.14986 0.099185 -0.899326 3.63816 6.00682 0.0658878 -0.207361 6.77291 9.76893 0.0221302 0.299021 9.15529 5.82658 -0.329239 -0.734978
4.851 1.94951 2.56088 0.0583055 0.830255 5.63804 5.67265 0.475099 0.825807 9.62482 1.69981 0.953374 0.00683225 9.14194 1.05585 0.510261 -0.125916 7.35099 0.985626 -0.345767 -0.647105 0.460283 0.341949 0.687563 1.05195 7.09647 2.34278 0.775745 -0.204195 0.643314 1.36746 -0.898101 0.927863 9.54492 0.782101 -0.739753 0.80722 6.93257 2.74352 -0.288757 -0.121586 1.67393 3.30599 0.647442 -0.349208 3.12805 4.43532 0.247879 0.218999 9.23534 9.63103 0.873085 0.954654 8.7506 3.25769 -1.04681 0.147549 5.6135 6.7703 -0.560675 0.364936 5.20907 9.78898 0.730241 -0.68954 0.165782 3.85967 -0.99891 -0.853013 5.15622 9.40845 0.0322038 0.5652 9.73275 6.9362 0.292722 0.126395 9.278 8.57734 -0.639915 0.533693 2.13584 8.43841 0.742737 -0.624342 3.81448 7.1049 0.099185 -0.899326 3.64146 5.99645 0.0658878 -0.207361 6.77402 9.78388 0.0221302 0.299021 9.13882 5.78984 -0.329239 -0.734978
4.901 1.95242 2.60239 0.0583055 0.830255 5.66179 5.71394 0.475099 0.825807 9.67248 1.70015 0.953374 0.00683225 9.16746 1.04955 0.510261 -0.125916 7.3337 0.95327 -0.345767 -0.647105 0.494661 0.394547 0.687563 1.05195 7.13526 2.33257 0.775745 -0.204195 0.598409 1.41385 -0.898101 0.927863 9.50793 0.822462 -0.739753 0.80722 6.91813 2.73744 -0.288757 -0.121586 1.7063 3.28853 0.647442 -0.349208 3.14045 4.44627 0.247879 0.218999 9.27899 9.67876 0.873085 0.954654 8.69826 3.26507 -1.04681 0.147549 5.58547 6.78855 -0.560675 0.364936 5.24558 9.75451 0.730241 -0.68954 0.115836 3.81702 -0.99891 -0.853013 5.15783 9.43671 0.0322038 0.5652 9.74739 6.94252 0.292722 0.126395 9.24601 8.60403 -0.639915 0.533693 2.17298 8.4072 0.742737 -0.624342 3.81944 7.05993 0.099185 -0.899326 3.64475 5.98609 0.0658878 -0.207361 6.77513 9.79883 0.0221302 0.299021 9.12236 5.75309 -0.329239 -0.734978
4.951 1.95534 2.6439 0.0583055 0.830255 5.68555 5.75523 0.475099 0.825807 9.72015 1.70049 0.953374 0.00683225 9.19297 1.04325 0.510261 -0.125916 7.31641 0.920915 -0.345767 -0.647105 0.529039 0.447145 0.687563 1.05195 7.17405 2.32236 0.775745 -0.204195 0.553503 1.46025 -0.898101 0.927863 9.47094 0.862823 -0.739753 0.80722 6.9037 2.73136 -0.288757 -0.121586 1.73867 3.27107 0.647442 -0.349208 3.15284 4.45722 0.247879 0.218999 9.32265 9.72649 0.873085 0.954654 8.64592 3.27245 -1.04681 0.147549 5.55743 6.8068 -0.560675 0.364936 5.28209 9.72003 0.730241 -0.68954 0.133963 3.77437 0.99891 -0.853013 5.15944 9.46497 0.0322038 0.5652 9.76202 6.94884 0.292722 0.126395 9.21401 8.63071 -0.639915 0.533693 2.21012 8.37598 0.742737 -0.624342 3.8244 7.01496 0.099185 -0.899326 3.64805 5.97572 0.0658878 -0.207361 6.77623 9.81379 0.0221302 0.299021 9.1059 5.71634 -0.329239 -0.734978
5 1.95819 2.68458 0.0583055 0.830255 5.70883 5.7957 0.475099 0.825807 9.76687 1.70083 0.953374 0.00683225 9.21797 1.03709 0.510261 -0.125916 7.29947 0.889207 -0.345767 -0.647105 0.56273 0.49869 0.687563 1.05195 7.21206 2.31236 0.775745 -0.204195 0.509497 1.50571 -0.898101 0.927863 9.4347 0.902377 -0.739753 0.80722 6.88955 2.7254 -0.288757 -0.121586 1.7704 3.25396 0.647442 -0.349208 3.16499 4.46795 0.247879 0.218999 9.36543 9.77327 0.873085 0.954654 8.59463 3.27968 -1.04681 0.147549 5.52996 6.82468 -0.560675 0.364936 5.31787 9.68624 0.730241 -0.68954 0.18291 3.73258 0.99891 -0.853013 5.16102 9.49267 0.0322038 0.5652 9.77637 6.95503 0.292722 0.126395 9.18265 8.65686 -0.639915 0.533693 2.24651 8.34539 0.742737 -0.624342 3.82926 6.9709 0.099185 -0.899326 3.65128 5.96556 0.0658878 -0.207361 6.77732 9.82844 0.0221302 0.299021 9.08977 5.68032 -0.329239 -0.734978
5.05 1.96111 2.7261 0.0583055 0.830255 5.73258 5.83699 0.475099 0.825807 9.81454 1.70117 0.953374 0.00683225 9.22447 1.04199 -0.825931 0.660864 7.28218 0.856852 -0.345767 -0.647105 0.597108 0.551288 0.687563 1.05195 7.25085 2.30215 0.775745 -0.204195 0.464592 1.55211 -0.898101 0.927863 9.41672 0.93154 0.596439 0.0204403 6.87511 2.71932 -0.288757 -0.121586 1.80277 3.2365 0.647442 -0.349208 3.17738 4.4789 0.247879 0.218999 9.40908 9.821 0.873085 0.954654 8.54229 3.28706 -1.04681 0.147549 5.50193 6.84293 -0.560675 0.364936 5.35439 9.65177 0.730241 -0.68954 0.232855 3.68993 0.99891 -0.853013 5.16263 9.52093 0.0322038 0.5652 9.791 6.96135 0.292722 0.126395 9.15066 8.68355 -0.639915 0.533693 2.28365 8.31417 0.742737 -0.624342 3.83422 6.92593 0.099185 -0.899326 3.65457 5.95519 0.0658878 -0.207361 6.77842 9.84339 0.0221302 0.299021 9.0733 5.64358 -0.329239 -0.734978
5.1 1.96402 2.76761 0.0583055 0.830255 5.75634 5.87828 0.475099 0.825807 9.86221 1.70151 0.953374 0.00683225 9.18317 1.07503 -0.825931 0.660864 7.26489 0.824496 -0.345767 -0.647105 0.631486 0.603886 0.687563 1.05195 7.28964 2.29194 0.775745 -0.204195 0.419686 1.5985 -0.898101 0.927863 9.44655 0.932562 0.596439 0.0204403 6.86067 2.71325 -0.288757 -0.121586 1.83514 3.21904 0.647442 -0.349208 3.18977 4.48985 0.247879 0.218999 9.45274 9.86873 0.873085 0.954654 8.48995 3.29443 -1.04681 0.147549 5.47389 6.86117 -0.560675 0.364936 5.3909 9.61729 0.730241 -0.68954 0.282801 3.64727 0.99891 -0.853013 5.16424 9.54919 0.0322038 0.5652 9.80564 6.96767 0.292722 0.126395 9.11866 8.71023 -0.639915 0.533693 2.32078 8.28295 0.742737 -0.624342 3.83918 6.88096 0.099185 -0.899326 3.65786 5.94482 0.0658878 -0.207361 6.77953 9.85834 0.0221302 0.299021 9.05684 5.60683 -0.329239 -0.734978
5.15 1.96694 2.80912 0.0583055 0.830255 5.78009 5.91957 0.475099 0.825807 9.89047 1.70185 -0.953374 0.00683225 9.14187 1.10807 -0.825931 0.660864 7.2476 0.792141 -0.345767 -0.647105 0.665864 0.656483 0.687563 1.05195 7.32842 2.28173 0.775745 -0.204195 0.374781 1.64489 -0.898101 0.927863 9.47637 0.933585 0.596439 0.0204403 6.84623 2.70717 -0.288757 -0.121586 1.86752 3.20158 0.647442 -0.349208 3.20217 4.5008 0.247879 0.218999 9.49639 9.88377 0.873085 -0.954654 8.43761 3.30181 -1.04681 0.147549 5.44586 6.87942 -0.560675 0.364936 5.42741 9.58281 0.730241 -0.68954 0.332746 3.60462 0.99891 -0.853013 5.16585 9.57745 0.0322038 0.5652 9.82027 6.97399 0.292722 0.126395 9.08667 8.73692 -0.639915 0.533693 2.35792 8.25174 0.742737 -0.624342 3.84414 6.836 0.099185 -0.899326 3.66116 5.93445 0.0658878 -0.207361 6.78064 9.87329 0.0221302 0.299021 9.04038 5.57008 -0.329239 -0.734978
5.2 1.96986 2.85063 0.0583055 0.830255 5.80385 5.96086 0.475099 0.825807 9.8428 1.70219 -0.953374 0.00683225 9.10058 1.14112 -0.825931 0.660864 7.23032 0.759786 -0.345767 -0.647105 0.700242 0.709081 0.687563 1.05195 7.36721 2.27152 0.775745 -0.204195 0.329876 1.69128 -0.898101 0.927863 9.50619 0.934607 0.596439 0.0204403 6.8318 2.70109 -0.288757 -0.121586 1.89989 3.18412 0.647442 -0.349208 3.21456 4.51175 0.247879 0.218999 9.54004 9.83604 0.873085 -0.954654 8.38527 3.30919 -1.04681 0.147549 5.41783 6.89767 -0.560675 0.364936 5.46392 9.54833 0.730241 -0.68954 0.382692 3.56197 0.99891 -0.853013 5.16746 9.60571 0.0322038 0.5652 9.83491 6.98031 0.292722 0.126395 9.05467 8.7636 -0.639915 0.533693 2.39506 8.22052 0.742737 -0.624342 3.8491 6.79103 0.099185 -0.899326 3.66445 5.92409 0.0658878 -0.207361 6.78174 9.88824 0.0221302 0.299021 9.02392 5.53333 -0.329239 -0.734978
5.25 1.97277 2.89215 0.0583055 0.830255 5.8276 6.00215 0.475099 0.825807 9.79513 1.70254 -0.953374 0.00683225 9.05928 1.17416 -0.825931 0.660864 7.21303 0.727431 -0.345767 -0.647105 0.73462 0.761679 0.687563 1.05195 7.406 2.26131 0.775745 -0.204195 0.284971 1.73768 -0.898101 0.927863 9.53601 0.935629 0.596439 0.0204403 6.81736 2.69501 -0.288757 -0.121586 1.93226 3.16666 0.647442 -0.349208 3.22695 4.5227 0.247879 0.218999 9.5837 9.78831 0.873085 -0.954654 8.33292 3.31657 -1.04681 0.147549 5.38979 6.91591 -0.560675 0.364936 5.50043 9.51386 0.730241 -0.68954 0.432637 3.51932 0.99891 -0.853013 5.16907 9.63397 0.0322038 0.5652 9.84955 6.98663 0.292722 0.126395 9.02268 8.79028 -0.639915 0.533693 2.43219 8.1893 0.742737 -0.624342 3.85405 6.74607 0.099185 -0.899326 3.66775 5.91372 0.0658878 -0.207361 6.78285 9.89701 0.0221302 -0.299021 9.00746 5.49658 -0.329239 -0.734978
5.3 1.97569 2.93366 0.0583055 0.830255 5.85136 6.04344 0.475099 0.825807 9.74746 1.70288 -0.953374 0.00683225 9.01798 1.2072 -0.825931 0.660864 7.19574 0.695075 -0.345767 -0.647105 0.768998 0.814276 0.687563 1.05195 7.44478 2.2511 0.775745 -0.204195 0.240066 1.78407 -0.898101 0.927863 9.56583 0.936651 0.596439 0.0204403 6.80292 2.68893 -0.288757 -0.121586 1.96463 3.1492 0.647442 -0.349208 3.23935 4.53365 0.247879 0.218999 9.62735 9.74057 0.873085 -0.954654 8.28058 3.32394 -1.04681 0.147549 5.36176 6.93416 -0.560675 0.364936 5.53695 9.47938 0.730241 -0.68954 0.482583 3.47667 0.99891 -0.853013 5.17068 9.66223 0.0322038 0.5652 9.86418 6.99295 0.292722 0.126395 8.99068 8.81697 -0.639915 0.533693 2.46933 8.15808 0.742737 -0.624342 3.85901 6.7011 0.099185 -0.899326 3.67104 5.90335 0.0658878 -0.207361 6.78396 9.88206 0.0221302 -0.299021 8.99099 5.45983 -0.329239 -0.734978
5.35 1.97921 2.93194 0.0750501 -0.357279 5.87511 6.08473 0.475099 0.825807 9.69979 1.70322 -0.953374 0.00683225 8.97669 1.24025 -0.825931 0.660864 7.17845 0.66272 -0.345767 -0.647105 0.803377 0.866874 0.687563 1.05195 7.48357 2.24089 0.775745 -0.204195 0.195161 1.83046 -0.898101 0.927863 9.59566 0.937673 0.596439 0.0204403 6.78848 2.68285 -0.288757 -0.121586 1.99639 3.17497 0.630697 0.838326 3.25174 4.5446 0.247879 0.218999 9.67101 9.69284 0.873085 -0.954654 8.22824 3.33132 -1.04681 0.147549 5.33372 6.95241 -0.560675 0.364936 5.57346 9.4449 0.730241 -0.68954 0.532528 3.43402 0.99891 -0.853013 5.17229 9.69049 0.0322038 0.5652 9.87882 6.99927 0.292722 0.126395 8.95868 8.84365 -0.639915 0.533693 2.50647 8.12687 0.742737 -0.624342 3.86397 6.65613 0.099185 -0.899326 3.67434 5.89298 0.0658878 -0.207361 6.78506 9.86711 0.0221302 -0.299021 8.97453 5.42308 -0.329239 -0.734978
5.4 1.98296 2.91408 0.0750501 -0.357279 5.89887 6.12602 0.475099 0.825807 9.65212 1.70356 -0.953374 0.00683225 8.93539 1.27329 -0.825931 0.660864 7.16116 0.630365 -0.345767 -0.647105 0.837755 0.919472 0.687563 1.05195 7.52236 2.23068 0.775745 -0.204195 0.150256 1.87686 -0.898101 0.927863 9.62548 0.938695 0.596439 0.0204403 6.77404 2.67677 -0.288757 -0.121586 2.02793 3.21688 0.630697 0.838326 3.26414 4.55555 0.247879 0.218999 9.71466 9.64511 0.873085 -0.954654 8.1759 3.3387 -1.04681 0.147549 5.30569 6.97065 -0.560675 0.364936 5.60997 9.41043 0.730241 -0.68954 0.582474 3.39137 0.99891 -0.853013 5.1739 9.71875 0.0322038 0.5652 9.89345 7.00559 0.292722 0.126395 8.92669 8.87034 -0.639915 0.533693 2.5436 8.09565 0.742737 -0.624342 3.86893 6.61117 0.099185 -0.899326 3.67763 5.88261 0.0658878 -0.207361 6.78617 9.85216 0.0221302 -0.299021 8.95807 5.38633 -0.329239 -0.734978
5.45 1.98672 2.89622 0.0750501 -0.357279 5.92262 6.16731 0.475099 0.825807 9.60445 1.7039 -0.953374 0.00683225 8.8941 1.30633 -0.825931 0.660864 7.14387 0.598009 -0.345767 -0.647105 0.872133 0.97207 0.687563 1.05195 7.56115 2.22047 0.775745 -0.204195 0.105351 1.92325 -0.898101 0.927863 9.6553 0.939717 0.596439 0.0204403 6.75961 2.67069 -0.288757 -0.121586 2.05946 3.2588 0.630697 0.838326 3.27653 4.5665 0.247879 0.218999 9.75832 9.59737 0.873085 -0.954654 8.12356 3.34608 -1.04681 0.147549 5.27766 6.9889 -0.560675 0.364936 5.64648 9.37595 0.730241 -0.68954 0.632419 3.34872 0.99891 -0.853013 5.17551 9.74701 0.0322038 0.5652 9.8921 7.01191 -0.292722 0.126395 8.89469 8.89702 -0.639915 0.533693 2.58074 8.06443 0.742737 -0.624342 3.87389 6.5662 0.099185 -0.899326 3.68093 5.87224 0.0658878 -0.207361 6.78728 9.83721 0.0221302 -0.299021 8.94161 5.34958 -0.329239 -0.734978
5.5 1.99047 2.87835 0.0750501 -0.357279 5.94638 6.2086 0.475099 0.825807 9.55679 1.70424 -0.953374 0.00683225 8.8528 1.33938 -0.825931 0.660864 7.12659 0.565654 -0.345767 -0.647105 0.906511 1.02467 0.687563 1.05195 7.59993 2.21026 0.775745 -0.204195 0.139516 1.96964 0.898101 0.927863 9.68512 0.940739 0.596439 0.0204403 6.74517 2.66461 -0.288757 -0.121586 2.091 3.30072 0.630697 0.838326 3.28892 4.57745 0.247879 0.218999 9.80197 9.54964 0.873085 -0.954654 8.07122 3.35345 -1.04681 0.147549 5.24962 7.00715 -0.560675 0.364936 5.68299 9.34147 0.730241 -0.68954 0.682365 3.30607 0.99891 -0.853013 5.17712 9.77527 0.0322038 0.5652 9.87746 7.01823 -0.292722 0.126395 8.8627 8.92371 -0.639915 0.533693 2.61788 8.03322 0.742737 -0.624342 3.87885 6.52123 0.099185 -0.899326 3.68422 5.86188 0.0658878 -0.207361 6.78838 9.82225 0.0221302 -0.299021 8.92515 5.31284 -0.329239 -0.734978
5.55 1.99422 2.86049 0.0750501 -0.357279 5.97013 6.24989 0.475099 0.825807 9.50912 1.70459 -0.953374 0.00683225 8.8115 1.37242 -0.825931 0.660864 7.1093 0.533299 -0.345767 -0.647105 0.940889 1.07726 0.687563 1.05195 7.63872 2.20005 0.775745 -0.204195 0.184421 2.01604 0.898101 0.927863 9.71494 0.941761 0.596439 0.0204403 6.73073 2.65853 -0.288757 -0.121586 2.12253 3.34263 0.630697 0.838326 3.30132 4.5884 0.247879 0.218999 9.84562 9.50191 0.873085 -0.954654 8.01888 3.36083 -1.04681 0.147549 5.22159 7.02539 -0.560675 0.364936 5.71951 9.307 0.730241 -0.68954 0.73231 3.26342 0.99891 -0.853013 5.17873 9.80353 0.0322038 0.5652 9.86282 7.02455 -0.292722 0.126395 8.8307 8.95039 -0.639915 0.533693 2.65502 8.002 0.742737 -0.624342 3.88381 6.47627 0.099185 -0.899326 3.68751 5.85151 0.0658878 -0.207361 6.78949 9.8073 0.0221302 -0.299021 8.90868 5.27609 -0.329239 -0.734978
5.6 1.99797 2.84262 0.0750501 -0.357279 5.99389 6.29118 0.475099 0.825807 9.46145 1.70493 -0.953374 0.00683225 8.77021 1.40546 -0.825931 0.660864 7.09201 0.500944 -0.345767 -0.647105 0.975267 1.12986 0.687563 1.05195 7.67751 2.18984 0.775745 -0.204195 0.229326 2.06243 0.898101 0.927863 9.74477 0.942783 0.596439 0.0204403 6.71629 2.65245 -0.288757 -0.121586 2.15407 3.38455 0.630697 0.838326 3.31371 4.59935 0.247879 0.218999 9.88928 9.45418 0.873085 -0.954654 7.96654 3.36821 -1.04681 0.147549 5.19356 7.04364 -0.560675 0.364936 5.75602 9.27252 0.730241 -0.68954 0.782256 3.22077 0.99891 -0.853013 5.18034 9.83179 0.0322038 0.5652 9.84819 7.03087 -0.292722 0.126395 8.79871 8.97708 -0.639915 0.533693 2.69215 7.97078 0.742737 -0.624342 3.88877 6.4313 0.099185 -0.899326 3.69081 5.84114 0.0658878 -0.207361 6.7906 9.79235 0.0221302 -0.299021 8.89222 5.23934 -0.329239 -0.734978
5.65 2.00173 2.82476 0.0750501 -0.357279 6.01764 6.33247 0.475099 0.825807 9.41378 1.70527 -0.953374 0.00683225 8.72891 1.4385 -0.825931 0.660864 7.07472 0.468588 -0.345767 -0.647105 1.00965 1.18246 0.687563 1.05195 7.7163 2.17963 0.775745 -0.204195 0.274232 2.10882 0.898101 0.927863 9.77459 0.943805 0.596439 0.0204403 6.70186 2.64637 -0.288757 -0.121586 2.1856 3.42646 0.630697 0.838326 3.32611 4.6103 0.247879 0.218999 9.8677 9.40644 -0.873085 -0.954654 7.9142 3.37559 -1.04681 0.147549 5.16552 7.06189 -0.560675 0.364936 5.79253 9.23804 0.730241 -0.68954 0.832201 3.17812 0.99891 -0.853013 5.18195 9.86005 0.0322038 0.5652 9.83355 7.03719 -0.292722 0.126395 8.76671 9.00376 -0.639915 0.533693 2.72929 7.93956 0.742737 -0.624342 3.89373 6.38634 0.099185 -0.899326 3.6941 5.83077 0.0658878 -0.207361 6.7917 9.7774 0.0221302 -0.299021 8.87576 5.20259 -0.329239 -0.734978
5.7 2.00548 2.8069 0.0750501 -0.357279 6.0414 6.37376 0.475099 0.825807 9.36611 1.70561 -0.953374 0.00683225 8.68761 1.47155 -0.825931 0.660864 7.05743 0.436233 -0.345767 -0.647105 1.04402 1.23506 0.687563 1.05195 7.75508 2.16942 0.775745 -0.204195 0.319137 2.15522 0.898101 0.927863 9.80441 0.944827 0.596439 0.0204403 6.68742 2.64029 -0.288757 -0.121586 2.21714 3.46838 0.630697 0.838326 3.3385 4.62125 0.247879 0.218999 9.82404 9.35871 -0.873085 -0.954654 7.86186 3.38296 -1.04681 0.147549 5.13749 7.08013 -0.560675 0.364936 5.82904 9.20357 0.730241 -0.68954 0.882147 3.13547 0.99891 -0.853013 5.18356 9.88831 0.0322038 0.5652 9.81892 7.04351 -0.292722 0.126395 8.73471 9.03045 -0.639915 0.533693 2.76643 7.90835 0.742737 -0.624342 3.89869 6.34137 0.099185 -0.899326 3.6974 5.8204 0.0658878 -0.207361 6.79281 9.76245 0.0221302 -0.299021 8.8593 5.16584 -0.329239 -0.734978
5.75 2.00923 2.78903 0.0750501 -0.357279 6.06515 6.41505 0.475099 0.825807 9.31844 1.70595 -0.953374 0.00683225 8.64632 1.50459 -0.825931 0.660864 7.04014 0.403878 -0.345767 -0.647105 1.0784 1.28766 0.687563 1.05195 7.79387 2.15921 0.775745 -0.204195 0.364042 2.20161 0.898101 0.927863 9.83423 0.945849 0.596439 0.0204403 6.67298 2.63421 -0.288757 -0.121586 2.24867 3.5103 0.630697 0.838326 3.35089 4.6322 0.247879 0.218999 9.78039 9.31098 -0.873085 -0.954654 7.80952 3.39034 -1.04681 0.147549 5.10945 7.09838 -0.560675 0.364936 5.86556 9.16909 0.730241 -0.68954 0.932092 3.09282 0.99891 -0.853013 5.18517 9.88361 0.0322038 -0.5652 9.80428 7.04983 -0.292722 0.126395 8.70272 9.05713 -0.639915 0.533693 2.80356 7.87713 0.742737 -0.624342 3.90365 6.2964 0.099185 -0.899326 3.70069 5.81004 0.0658878 -0.207361 6.79392 9.7475 0.0221302 -0.299021 8.84284 5.12909 -0.329239 -0.734978
5.8 2.01298 2.77117 0.0750501 -0.357279 6.08891 6.45634 0.475099 0.825807 9.27077 1.70629 -0.953374 0.00683225 8.60502 1.53763 -0.825931 0.660864 7.02286 0.371523 -0.345767 -0.647105 1.11278 1.34025 0.687563 1.05195 7.83266 2.149 0.775745 -0.204195 0.408947 2.248 0.898101 0.927863 9.86405 0.946871 0.596439 0.0204403 6.65854 2.62814 -0.288757 -0.121586 2.28021 3.55221 0.630697 0.838326 3.36329 4.64315 0.247879 0.218999 9.73673 9.26325 -0.873085 -0.954654 7.75718 3.39772 -1.04681 0.147549 5.08142 7.11663 -0.560675 0.364936 5.90207 9.13461 0.730241 -0.68954 0.982038 3.05017 0.99891 -0.853013 5.18678 9.85535 0.0322038 -0.5652 9.78964 7.05615 -0.292722 0.126395 8.67072 9.08382 -0.639915 0.533693 2.8407 7.84591 0.742737 -0.624342 3.90861 6.25144 0.099185 -0.899326 3.70399 5.79967 0.0658878 -0.207361 6.79502 9.73255 0.0221302 -0.299021 8.82638 5.09234 -0.329239 -0.734978
5.85 2.01674 2.7533 0.0750501 -0.357279 6.11266 6.49763 0.475099 0.825807 9.2231 1.70664 -0.953374 0.00683225 8.56372 1.57068 -0.825931 0.660864 7.00557 0.339167 -0.345767 -0.647105 1.14716 1.39285 0.687563 1.05195 7.87144 2.13879 0.775745 -0.204195 0.453852 2.2944 0.898101 0.927863 9.89388 0.947893 0.596439 0.0204403 6.6441 2.62206 -0.288757 -0.121586 2.31174 3.59413 0.630697 0.838326 3.37568 4.6541 0.247879 0.218999 9.69308 9.21551 -0.873085 -0.954654 7.70484 3.4051 -1.04681 0.147549 5.05339 7.13488 -0.560675 0.364936 5.93858 9.10013 0.730241 -0.68954 1.03198 3.00751 0.99891 -0.853013 5.18839 9.82709 0.0322038 -0.5652 9.77501 7.06247 -0.292722 0.126395 8.63873 9.1105 -0.639915 0.533693 2.87784 7.8147 0.742737 -0.624342 3.91357 6.20647 0.099185 -0.899326 3.70728 5.7893 0.0658878 -0.207361 6.79613 9.7176 0.0221302 -0.299021 8.80991 5.05559 -0.329239 -0.734978
5.9 2.02049 2.73544 0.0750501 -0.357279 6.13642 6.53893 0.475099 0.825807 9.17544 1.70698 -0.953374 0.00683225 8.52243 1.60372 -0.825931 0.660864 6.98828 0.306812 -0.345767 -0.647105 1.18154 1.44545 0.687563 1.05195 7.91023 2.12858 0.775745 -0.204195 0.498757 2.34079 0.898101 0.927863 9.87674 0.948915 -0.596439 0.0204403 6.62967 2.61598 -0.288757 -0.121586 2.34328 3.63605 0.630697 0.838326 3.38808 4.66505 0.247879 0.218999 9.64942 9.16778 -0.873085 -0.954654 7.6525 3.41247 -1.04681 0.147549 5.02535 7.15312 -0.560675 0.364936 5.97509 9.06566 0.730241 -0.68954 1.08193 2.96486 0.99891 -0.853013 5.19 9.79883 0.0322038 -0.5652 9.76037 7.06879 -0.292722 0.126395 8.60673 9.13719 -0.639915 0.533693 2.91497 7.78348 0.742737 -0.624342 3.91852 6.1615 0.099185 -0.899326 3.71057 5.77893 0.0658878 -0.207361 6.79723 9.70265 0.0221302 -0.299021 8.79345 5.01884 -0.329239 -0.734978
5.95 2.02424 2.71758 0.0750501 -0.357279 6.16017 6.58022 0.475099 0.825807 9.12777 1.70732 -0.953374 0.00683225 8.48113 1.63676 -0.825931 0.660864 6.97099 0.274457 -0.345767 -0.647105 1.21591 1.49805 0.687563 1.05195 7.94902 2.11837 0.775745 -0.204195 0.543662 2.38718 0.898101 0.927863 9.84692 0.949937 -0.596439 0.0204403 6.61523 2.6099 -0.288757 -0.121586 2.37481 3.67796 0.630697 0.838326 3.40047 4.676 0.247879 0.218999 9.60577 9.12005 -0.873085 -0.954654 7.60016 3.41985 -1.04681 0.147549 4.99732 7.17137 -0.560675 0.364936 6.0116 9.03118 0.730241 -0.68954 1.13187 2.92221 0.99891 -0.853013 5.19161 9.77057 0.0322038 -0.5652 9.74574 7.07511 -0.292722 0.126395 8.57474 9.16387 -0.639915 0.533693 2.95211 7.75226 0.742737 -0.624342 3.92348 6.11654 0.099185 -0.899326 3.71387 5.76856 0.0658878 -0.207361 6.79834 9.6877 0.0221302 -0.299021 8.77699 4.9821 -0.329239 -0.734978
