t,theta1,omega1,theta2,omega2,E1,E2,E_total
19.55,-0.1877834232,0.7618955434,0.04469323719,-0.5551722494,0.4626978674,0.1639041486,0.6261832062
19.575,-0.1681968174,0.80424212,0.03069838723,-0.5638362147,0.4618391465,0.1635777033,0.6251545779
19.6,-0.1476119499,0.8417137191,0.01653056738,-0.5690040325,0.4609235263,0.1632231026,0.6239992138
19.625,-0.12615378,0.8740685154,0.00227752134,-0.570652328,0.4599563888,0.1628474824,0.6227332572
19.65,-0.1039529312,0.9010955691,-0.01197270974,-0.5687806712,0.4589433674,0.1624588286,0.6213762565
19.675,-0.08114489103,0.9226170567,-0.02613235948,-0.5634114346,0.4578903388,0.1620656572,0.6199504464
19.7,-0.0578691577,0.9384902506,-0.0401145025,-0.5545894533,0.4568034491,0.1616766676,0.6184799301
19.725,-0.03426834124,0.9486091852,-0.05383360979,-0.5423814982,0.4556891652,0.1613003844,0.6169897993
19.75,-0.01048722728,0.9529059597,-0.06720608864,-0.5268755708,0.4545543404,0.1609448055,0.6155052281
19.775,0.0133281866,0.9513516334,-0.08015080289,-0.5081800362,0.4534062792,0.1606170709,0.6140505784
19.8,0.03703167158,0.9439566865,-0.09258956963,-0.4864226105,0.4522527901,0.1603231695,0.6126485546
19.825,0.06047775415,0.9307710282,-0.104447629,-0.4617492233,0.4511022117,0.1600676956,0.6113194417
19.85,0.08352269726,0.9118835538,-0.1156540843,-0.434322775,0.4499634015,0.1598536667,0.6100804555
19.875,0.1060254648,0.8874212627,-0.1261423095,-0.404321811,0.4488456777,0.1596824101,0.6089452305
19.9,0.1278486589,0.8575479661,-0.1358503236,-0.3719391337,0.4477587079,0.1595535233,0.6079234604
19.925,0.1488594202,0.8224626245,-0.144721129,-0.3373803726,0.4467123431,0.1594649073,0.6070207028
19.95,0.1689302822,0.7823973631,-0.1527030139,-0.3008625312,0.4457163977,0.1594128729,0.6062383478
19.975,0.1879399731,0.7376152227,-0.1597498185,-0.2626125262,0.4447803816,0.1593923111,0.6055737457
20,0.205774158,0.6884077072,-0.165821165,-0.2228657338,0.4439131943,0.1593969199,0.6050204818
20.025,0.2223261186,0.6350921879,-0.1708826504,-0.1818645533,0.4431227922,0.1594194768,0.604568777
20.05,0.2374973664,0.5780092241,-0.174906005,-0.1398569957,0.4424158465,0.1594521421,0.6042059932
20.075,0.2511981882,0.5175198551,-0.1778692149,-0.09709530251,0.4417974076,0.1594867801,0.6039172148
20.1,0.2633481251,0.4540029103,-0.1797566113,-0.05383459751,0.441270595,0.1595152828,0.6036858773
20.125,0.2738763836,0.3878523751,-0.1805589254,-0.01033156946,0.4408363302,0.1595298814,0.6034944148
20.15,0.2827221827,0.3194748424,-0.180273312,0.03315681468,0.4404931309,0.1595234339,0.6033248965
20.175,0.2898350382,0.2492870652,-0.1789033405,0.07637457097,0.4402369802,0.1594896741,0.6031596265
20.2,0.2951749872,0.1777136199,-0.1764589544,0.1190679386,0.4400612841,0.1594234158,0.6029816859
20.225,0.2987127558,0.1051846762,-0.1729564007,0.1609866041,0.4399569258,0.1593207017,0.6027753969
20.25,0.3004298717,0.03213386231,-0.1684181287,0.2018849148,0.4399124211,0.1591788958,0.6025266982
20.275,0.3003187254,-0.04100379106,-0.1628726581,0.2415230851,0.439914175,0.1589967148,0.6022234224
20.3,0.2983825795,-0.1137938537,-0.1563544172,0.2796684001,0.4399468347,0.1587742022,0.6018554744
20.325,0.2946355293,-0.1858044704,-0.1489035516,0.3160964152,0.43999373,0.1585126479,0.6014149137
20.35,0.289102414,-0.2566083356,-0.1405657017,0.3505921541,0.4400373869,0.15821446,0.6008959484
20.375,0.2818186775,-0.3257846933,-0.1313917521,0.3829512991,0.4400600962,0.1578829979,0.6002948518
20.4,0.2728301796,-0.3929213853,-0.1214375493,0.4129813708,0.4400445175,0.1575223761,0.5996098186
20.425,0.2621929544,-0.4576169643,-0.1107635921,0.4405028879,0.4399742925,0.1571372503,0.5988407755
20.45,0.2499729161,-0.5194828818,-0.09943469174,0.4653504975,0.4398346451,0.1567325975,0.5979891648
20.475,0.2362455073,-0.5781457522,-0.08751960543,0.4873740649,0.439612941,0.156313501,0.5970577188
20.5,0.2210952918,-0.6332496845,-0.07509064265,0.5064397084,0.439299182,0.1558849514,0.5960502414
20.525,0.2046154872,-0.6844586644,-0.0622232466,0.5224307651,0.4388864138,0.1554516732,0.5949714101
20.55,0.1869074378,-0.7314589587,-0.04899555254,0.5352486735,0.4383710258,0.1550179832,0.5938266108
20.575,0.168080028,-0.7739615058,-0.03548792524,0.5448137562,0.4377529285,0.154587688,0.5926218111
20.6,0.1482490357,-0.8117042492,-0.02178247823,0.5510658905,0.4370355973,0.1541640223,0.5913634774
20.625,0.1275364294,-0.8444543627,-0.007962577856,0.5539650524,0.4362259797,0.153749628,0.590058533
20.65,0.1060696114,-0.872010316,0.005887664532,0.5534917235,0.4353342655,0.1533465734,0.5887143545
20.675,0.08398061117,-0.8942037258,0.01968390882,0.5496471508,0.4343735294,0.1529564068,0.5873387964
20.7,0.06140523676,-0.9109009403,0.03334210691,0.5424534538,0.4333592591,0.152580239,0.5859402347
20.725,0.03848218979,-0.9220043102,0.04677902426,0.5319535751,0.4323087888,0.1522188451,0.5845276149
20.75,0.01535215312,-0.927453106,0.05991275817,0.5182110722,0.4312406618,0.1518727784,0.5831104909
20.775,-0.007843139631,-0.9272240507,0.07266324893,0.5013097543,0.4301739488,0.1515424855,0.5816990415
20.8,-0.03096184283,-0.9213314495,0.08495278,0.481353167,0.4291275525,0.1512284127,0.5803040501
20.825,-0.05386293577,-0.9098269099,0.09670646348,0.4584639336,0.4281195266,0.1509310971,0.5789368377
20.85,-0.07640714751,-0.8927986588,0.1078527074,0.4327829602,0.4271664399,0.1506512323,0.5776091411
20.875,-0.09845785978,-0.8703704759,0.1183236614,0.4044685169,0.4262828092,0.1503897051,0.5763329317
20.9,-0.1198819788,-0.8427002752,0.1280556384,0.3736952059,0.4254806257,0.1501475989,0.575120175
20.925,-0.1405507676,-0.8099783754,0.1369895089,0.3406528294,0.4247689904,0.1499261625,0.5739825349
20.95,-0.1603406317,-0.7724255093,0.1450710657,0.3055451694,0.4241538729,0.1497267467,0.5729310304
20.975,-0.1791338524,-0.7302906269,0.1522513574,0.2685886917,0.4236379964,0.1495507108,0.5719756588
21,-0.1968192632,-0.6838485492,0.1584869889,0.2300111863,0.4232208514,0.1493993065,0.5711249991
21.025,-0.2132928662,-0.6333975306,0.1637403866,0.1900503535,0.4228988304,0.1492735454,0.5703858153
21.05,-0.2284583869,-0.5792567847,0.1679800282,0.1489523458,0.4226654725,0.1491740604,0.569762679
21.075,-0.2422277675,-0.521764021,0.1711806352,0.1069702739,0.4225118028,0.1491009697,0.569257633
21.1,-0.2545215989,-0.4612730366,0.1733233282,0.06436268293,0.4224267463,0.1490537537,0.5688699146
21.125,-0.265269494,-0.3981513933,0.174395743,0.02139200442,0.422397595,0.1490311545,0.5685957589
21.15,-0.2744104031,-0.3327782055,0.1743921087,-0.0216770099,0.4224105068,0.1490311058,0.5684282973
21.175,-0.2818928774,-0.2655420495,0.1733132857,-0.06457886985,0.4224510105,0.1490507021,0.5683575634
21.2,-0.2876752799,-0.196838999,0.1711667642,-0.1070489394,0.4225044995,0.1490862088,0.5683706157
21.225,-0.2917259499,-0.1270707776,0.1679666229,-0.1488250363,0.422556691,0.1491331198,0.5684517783
21.25,-0.294023322,-0.05664301493,0.1637334481,-0.1896490344,0.4225940367,0.1491862596,0.5685829986
21.275,-0.2945560032,0.01403641754,0.1584942113,-0.2292684628,0.4226040705,0.1492399299,0.568744314
21.3,-0.2933228083,0.08455901792,0.152282109,-0.267438096,0.4225756859,0.1492880932,0.5689144131
21.325,-0.2903327561,0.1545172439,0.1451363611,-0.3039215263,0.4224993355,0.1493245886,0.5690712752
21.35,-0.2856050253,0.2235061132,0.1371019714,-0.3384927096,0.4223671549,0.1493433684,0.5691928635
21.375,-0.2791688699,0.291124847,0.1282294495,-0.3709374724,0.4221730106,0.1493387463,0.5692578476
21.4,-0.2710634934,0.3569785826,0.1185744958,-0.4010549672,0.4219124814,0.1493056427,0.5692463252
21.425,-0.2613378779,0.420680181,0.1081976506,-0.4286590636,0.4215827802,0.1492398185,0.569140516
21.45,-0.2500505678,0.4818521445,0.0971639099,-0.4535796564,0.4211826296,0.1491380808,0.5689253955
21.475,-0.2372694033,0.5401286537,0.08554230927,-0.4756638782,0.4207121033,0.1489984532,0.5685892442
21.5,-0.2230712016,0.5951577217,0.07340547888,-0.4947771967,0.4201724474,0.1488202985,0.5681240848
21.525,-0.2075413835,0.6466034571,0.0608291728,-0.5108043837,0.4195658951,0.148604387,0.5675259891
21.55,-0.1907735411,0.6941484116,0.04789177575,-0.5236503382,0.4188954882,0.148352905,0.5667952383
21.575,-0.1728689475,0.7374959844,0.03467379131,-0.5332407521,0.4181649154,0.1480694023,0.5659363279
21.6,-0.153936005,0.776372841,0.02125731548,-0.539522606,0.4173783766,0.1477586771,0.5649578151
21.625,-0.1340896332,0.8105313018,0.007725500163,-0.5424644869,0.4165404793,0.1474266052,0.5638720138
21.65,-0.1134505992,0.8397516442,-0.005837989126,-0.5420567233,0.4156561696,0.147079918,0.5626945474
21.675,-0.09214479092,0.8638442657,-0.01934951649,-0.5383113341,0.4147306982,0.1467259395,0.5614437792
21.7,-0.07030243901,0.8826516479,-0.03272601539,-0.531261794,0.4137696161,0.1463722942,0.5601401417
21.725,-0.048057293,0.8960500683,-0.04588552023,-0.5209626212,0.4127787967,0.1460265986,0.5588053949
21.75,-0.02554575801,0.9039510091,-0.05874768551,-0.5074887945,0.4117644725,0.1456961502,0.5574618427
21.775,-0.002906000574,0.9063022199,-0.07123428842,-0.4909350129,0.4107332788,0.1453876289,0.5561315412
21.8,0.01972296739,0.9030884021,-0.08326971104,-0.4714148121,0.4096922918,0.1451068237,0.554835532
21.825,0.04220221677,0.8943314919,-0.09478139891,-0.4490595542,0.4086490502,0.144858398,0.5535931292
21.85,0.06439383141,0.8800905333,-0.1057002929,-0.424017309,0.4076115502,0.1446457027,0.5524212918
21.875,0.08616182992,0.8604611429,-0.1159612319,-0.3964516461,0.4065882049,0.1444706468,0.5513341011
21.9,0.1073730693,0.8355745849,-0.1255033247,-0.3665403563,0.4055877617,0.1443336297,0.5503423652
21.925,0.1278981205,0.8055964809,-0.1342702887,-0.3344741228,0.4046191735,0.144233538,0.5494533591
21.95,0.1476121082,0.770725194,-0.1422107553,-0.3004551563,0.4036914246,0.1441678061,0.5486707085
21.975,0.1663955058,0.7311899311,-0.1492785409,-0.2646958137,0.4028133133,0.1441325364,0.5479944148
22,0.1841348803,0.6872486145,-0.1554328834,-0.2274172113,0.4019931971,0.1441226736,0.5474210137
22.025,0.2007235822,0.6391855771,-0.1606386434,-0.1888478447,0.4012387118,0.1441322225,0.5469438557
22.05,0.2160623748,0.5873091334,-0.1648664722,-0.1492222248,0.4005564749,0.1441545012,0.5465534881
22.075,0.2300600035,0.5319490772,-0.1680929448,-0.1087795353,0.3999517879,0.1441824147,0.5462381193
22.1,0.2426337002,0.473454155,-0.1703006607,-0.06776231504,0.3994283533,0.1442087394,0.5459841398
22.125,0.2537096266,0.4121895508,-0.171478311,-0.02641516855,0.3989880218,0.1442264026,0.5457766747
22.15,0.2632232535,0.3485344187,-0.1716207149,0.01501649825,0.398630585,0.1442287476,0.5456001436
22.175,0.27111968,0.2828794821,-0.1707288236,0.05628771714,0.3983536275,0.1442097711,0.5454388028
22.2,0.2773538938,0.2156247179,-0.1688096945,0.09715517565,0.3981524512,0.1441643256,0.54527725
22.225,0.2818909743,0.1471771271,-0.1658764344,0.1373784173,0.3980200804,0.1440882774,0.5451008718
22.25,0.2847062415,0.07794859148,-0.1619481137,0.176721028,0.3979473536,0.1439786159,0.5448962227
22.275,0.2857853516,0.008353804925,-0.15704965,0.2149518117,0.3979231045,0.1438335117,0.5446513229
22.3,0.2851243424,-0.06119173554,-0.1512116638,0.2518459575,0.3979344301,0.1436523232,0.544355874
22.325,0.2827296288,-0.1302736993,-0.1444703037,0.2871862001,0.3979670397,0.1434355531,0.5440013893
22.35,0.2786179488,-0.1984808737,-0.1368670438,0.3207639723,0.3980056755,0.1431847607,0.5435812445
22.375,0.2728162615,-0.2654071192,-0.1284484515,0.3523805469,0.3980345895,0.1429024354,0.5430906576
22.4,0.2653615955,-0.330653349,-0.1192659278,0.3818481653,0.3980380619,0.1425918398,0.5425266068
22.425,0.2563008474,-0.3938295491,-0.1093754189,0.4089911441,0.3980009396,0.1422568318,0.5418877019
22.45,0.2456905292,-0.4545568501,-0.09883710093,0.4336469535,0.3979091746,0.1419016755,0.5411740228
22.475,0.2335964633,-0.5124696556,-0.08771503798,0.4556672562,0.3977503393,0.1415308501,0.5403869409
22.5,0.2200934233,-0.5672178243,-0.07607681478,0.4749188961,0.3975140976,0.1411488685,0.5395289364
22.525,0.2052647201,-0.6184688951,-0.0639931455,0.4912848234,0.3971926098,0.1407601117,0.5386034263
22.55,0.1892017316,-0.6659103345,-0.05153746026,0.5046649446,0.3967808534,0.1403686883,0.5376146126
22.575,0.1720033767,-0.7092517806,-0.03878547157,0.5149768823,0.396276843,0.139978324,0.536567359
22.6,0.1537755331,-0.7482272476,-0.02581472295,0.5221566336,0.3956817397,0.1395922851,0.5354671003
22.625,0.1346304011,-0.782597251,-0.01270412252,0.526159114,0.3949998407,0.1392133371,0.5343197864
22.65,0.114685816,-0.8121508087,0.0004665354814,0.5269585771,0.394238449,0.1388437386,0.5331318579
22.675,0.09406451205,-0.836707271,0.01361705801,0.5245489012,0.3934076268,0.1384852669,0.5319102483
22.7,0.07289334342,-0.8561179331,0.02666734596,0.5189437353,0.3925198405,0.1381392712,0.5306624042
22.725,0.05130246836,-0.8702673861,0.03953788875,0.5101765015,0.3915895122,0.1378067475,0.5293963139
22.75,0.0294245028,-0.8790745673,0.05215025719,0.4983002512,0.3906324967,0.137488427,0.5281205325
22.775,0.007393652104,-0.8824934773,0.06442759085,0.4833873758,0.3896655047,0.1371848712,0.5268441918
22.8,-0.01465517084,-0.8805135427,0.07629507651,0.4655291757,0.3887054972,0.1368965639,0.5255769833
22.825,-0.03658723196,-0.8731596088,0.08768041403,0.4448352915,0.3877690771,0.1366239949,0.5243291054
22.85,-0.05826885748,-0.8604915632,0.0985142664,0.4214330068,0.3868719028,0.1363677253,0.5231111655
22.875,-0.07956830155,-0.8426035987,0.1087306908,0.3954664293,0.386028149,0.1361284317,0.5219340332
22.9,-0.1003565911,-0.8196231364,0.118267548,0.3670955617,0.3852500352,0.1359069236,0.520808643
22.925,-0.1205083397,-0.7917094383,0.1270668866,0.3364952728,0.3845474403,0.1357041323,0.5197457475
22.95,-0.1399025235,-0.75905195,0.1350753014,0.3038541794,0.3839276174,0.1355210724,0.5187556284
22.975,-0.1584232128,-0.7218684165,0.1422442621,0.2693734511,0.3833950169,0.1353587767,0.5178477729
23,-0.1759602538,-0.6804028207,0.1485304114,0.2332655478,0.3829512204,0.1352182091,0.5170305301
23.025,-0.1924098976,-0.6349231953,0.1538958309,0.1957529002,0.382594986,0.1351001613,0.5163107594
23.05,-0.2076753731,-0.5857193572,0.1583082735,0.1570665424,0.3823223947,0.1350051403,0.5156934908
23.075,-0.2216674031,-0.5331006111,0.1617413608,0.1174447043,0.3821270905,0.1349332546,0.515181613
23.1,-0.2343046628,-0.4773934641,0.1641747451,0.07713137204,0.3820005958,0.1348841077,0.5147756072
23.125,-0.2455141817,-0.4189393857,0.1655942351,0.03637482049,0.3819326882,0.1348567064,0.5144733451
23.15,-0.2552316902,-0.3580926396,0.1659918845,-0.004573874931,0.3819118172,0.1348493929,0.5142699633
23.175,-0.2634019138,-0.2952182072,0.1653660433,-0.04546234366,0.3819255419,0.1348598059,0.5141578297
23.2,-0.2699788156,-0.2306898096,0.163721371,-0.08603843776,0.3819609711,0.1348848766,0.5141266076
23.225,-0.2749257914,-0.1648880307,0.1610688121,-0.1260517578,0.3820051861,0.1349208632,0.5141634233
23.25,-0.2782158186,-0.09819853349,0.1574255336,-0.165255182,0.3820456316,0.1349634231,0.5142531384
23.275,-0.2798315619,-0.03101035521,0.1528148232,-0.2034063937,0.3820704611,0.1350077248,0.5143787191
23.3,-0.279765437,0.03628573906,0.1472659511,-0.2402694004,0.3820688252,0.135048593,0.5145216964
23.325,-0.2780196334,0.1032988675,0.1408139922,-0.2756160368,0.3820310985,0.1350806836,0.5146626999
23.35,-0.2746060975,0.169639634,0.1334996125,-0.3092274439,0.3819490393,0.1350986811,0.5147820498
23.375,-0.2695464751,0.2349217489,0.1253688179,-0.3408955127,0.3818158839,0.1350975078,0.5148603839
23.4,-0.2628720133,0.2987636931,0.1164726681,-0.3704242822,0.3816263788,0.1350725381,0.5148792967
23.425,-0.2546234194,0.3607904467,0.106866956,-0.3976312779,0.3813767565,0.1350198036,0.5148219648
23.45,-0.2448506763,0.4206353011,0.09661185441,-0.4223487774,0.381064664,0.1349361816,0.5146737326
23.475,-0.233612811,0.4779417638,0.08577153257,-0.4444249881,0.3806890537,0.1348195554,0.5144226346
23.5,-0.2209776143,0.5323655593,0.07441374396,-0.4637251235,0.3802500495,0.1346689369,0.5140598303
23.525,-0.2070213095,0.5835767219,0.0626093891,-0.4801323612,0.3797487977,0.1344845463,0.5135799325
23.55,-0.1918281677,0.6312617662,0.05043205572,-0.4935486707,0.3791873156,0.1342678402,0.5129812139
23.575,-0.1754900679,0.6751259115,0.03795754015,-0.5038954979,0.3785683478,0.1340214886,0.5122656815
23.6,-0.1581060013,0.7148953321,0.02526335341,-0.5111142949,0.3778952378,0.1337492973,0.5114390128
23.625,-0.1397815197,0.7503193924,0.01242821617,-0.5151668865,0.3771718226,0.1334560798,0.5105103568
23.65,-0.1206281279,0.7811728253,-0.0004684534434,-0.5160356686,0.3764023538,0.133147482,0.5094920056
23.675,-0.1007626237,0.8072578052,-0.01334705477,-0.5137236344,0.3755914465,0.132829769,0.5083989494
23.7,-0.08030638724,0.8284058645,-0.02612831814,-0.5082542288,0.3747440546,0.1325095796,0.5072483333
23.725,-0.05938462545,0.8444796072,-0.03873381251,-0.4996710352,0.3738654687,0.1321936636,0.5060588387
23.75,-0.03812557609,0.8553741695,-0.05108644343,-0.4880373004,0.3729613309,0.1318886096,0.5048500131
23.775,-0.01665967945,0.8610183879,-0.06311093697,-0.4734353074,0.3720376585,0.1316005793,0.5036415787
23.8,0.004881275504,0.8613756398,-0.07473430642,-0.4559656084,0.3711008669,0.1313350568,0.5024527454
23.825,0.02636502142,0.8564443302,-0.08588629802,-0.4357461313,0.3701577838,0.1310966276,0.5013015582
23.85,0.04765969056,0.8462580109,-0.09649981309,-0.4129111771,0.3692156449,0.1308887947,0.5002043035
23.875,0.06863469105,0.8308851261,-0.1065113038,-0.3876103236,0.3682820628,0.1307138414,0.4991749976
23.9,0.08916157219,0.8104283915,-0.1158611405,-0.3600072526,0.3673649632,0.1305727458,0.4982249754
23.925,0.1091148698,0.785023826,-0.1244939493,-0.3302785186,0.3664724835,0.1304651509,0.4973625928
23.95,0.1283729234,0.7548394599,-0.1323589177,-0.2986122754,0.3656128333,0.1303893904,0.4965930515
23.975,0.146818657,0.7200737579,-0.1394100685,-0.2652069737,0.3647941166,0.1303425691,0.4959183466
24,0.1643403184,0.6809537961,-0.1456065007,-0.2302700459,0.3640241208,0.1303206927,0.4953373358
24.025,0.1808321684,0.6377332397,-0.1509125979,-0.1940165874,0.3633100788,0.1303188402,0.4948459202
24.05,0.1961951199,0.590690167,-0.155298203,-0.1566680449,0.3626584143,0.1303313713,0.4944373236
24.075,0.2103373187,0.5401247884,-0.1587387609,-0.1184509183,0.3620744799,0.1303521583,0.4941024546
24.1,0.2231746686,0.4863571016,-0.161215429,-0.0795954815,0.3615623034,0.1303748314,0.4938303297
24.125,0.2346312956,0.4297245255,-0.1627151553,-0.04033452431,0.361124353,0.1303930276,0.4936085383
24.15,0.2446399546,0.3705795428,-0.1632307264,-0.0009021172464,0.3607613377,0.1304006304,0.4934237265
24.175,0.2531423766,0.309287381,-0.1627607839,0.03846760178,0.3604720526,0.130391992,0.493262079
24.2,0.2600895591,0.246223748,-0.1613098111,0.07754162025,0.360253284,0.1303621275,0.4931097787
24.225,0.265442,0.1817726343,-0.1588880906,0.1160892256,0.3600997802,0.1303068753,0.4929534285
24.25,0.2691698785,0.1163241862,-0.1555116317,0.1538831639,0.3600042974,0.1302230159,0.4927804191
24.275,0.2712531829,0.05027264436,-0.15120207,0.190700786,0.3599577221,0.1301083481,0.4925792346
24.3,0.2716817877,-0.01598565866,-0.1459865378,0.2263251806,0.3599492712,0.1299617191,0.4923396875
24.325,0.2704554814,-0.08205425696,-0.1398975071,0.2605462986,0.3599667666,0.1297830107,0.4920530828
24.35,0.2675839457,-0.1475384818,-0.1329726034,0.2931620643,0.3599969761,0.1295730839,0.4917123105
24.375,0.2630866866,-0.2120473813,-0.125254393,0.323979475,0.3600260111,0.1293336872,0.4913118734
24.4,0.2569929173,-0.2751956466,-0.1167901428,0.3528156827,0.360039768,0.1290673336,0.4908478564
24.425,0.2493413932,-0.3366055595,-0.1076315526,0.3794990546,0.3600243955,0.1287771556,0.4903178494
24.45,0.2401801967,-0.3959089729,-0.09783446224,0.403870204,0.3599667729,0.1284667448,0.4897208343
24.475,0.2295664738,-0.4527493303,-0.08745853273,0.425782984,0.3598549769,0.1281399863,0.4890570482
24.5,0.2175661176,-0.5067837247,-0.07656690331,0.4451054335,0.3596787201,0.1278008947,0.4883278379
24.525,0.2042534019,-0.5576849906,-0.06522582562,0.461720665,0.3594297414,0.1274534618,0.4875355141
24.55,0.1897105606,-0.6051438166,-0.05350427646,0.4755276838,0.3591021304,0.1271015204,0.4866832174
24.575,0.1740273154,-0.6488708557,-0.04147355106,0.4864421239,0.358692571,0.1267486326,0.4857748035
24.6,0.1573003503,-0.6885988089,-0.02920683914,0.4943968935,0.3582004926,0.1263980052,0.4848147525
24.625,0.1396327348,-0.7240844476,-0.01677878603,0.4993427148,0.35762812,0.1260524342,0.4838081055
24.65,0.1211332985,-0.7551105378,-0.004265041752,0.5012485521,0.3569804181,0.1257142801,0.4827604268
24.675,0.1019159578,-0.7814876269,0.008258199103,0.500101917,0.3562649323,0.1253854723,0.4816777894
24.7,0.08209900127,-0.8030556506,0.02071466359,0.4959090466,0.35549153,0.1250675382,0.4805667781
24.725,0.06180433707,-0.8196853218,0.03302846934,0.4886949479,0.3546720519,0.124761655,0.4794345011
24.75,0.0411567087,-0.8312792629,0.045124593,0.4785033075,0.353819889,0.1244687157,0.4782886027
24.775,0.02028288611,-0.8377728518,0.05692933468,0.4653962665,0.3529495012,0.1241894051,0.4771372658
24.8,-0.0006891605164,-0.839134754,0.06837077506,0.4494540608,0.3520758972,0.1239242769,0.4759891953
24.825,-0.02163109623,-0.8353671274,0.07937922197,0.4307745327,0.3512141,0.1236738273,0.4748535734
24.85,-0.04241505765,-0.8265054899,0.08988764313,0.4094725192,0.3503786166,0.1234385568,0.4737399791
24.875,-0.06291448181,-0.8126182532,0.09983208212,0.385679123,0.3495829375,0.1232190161,0.4726582677
24.9,-0.08300491933,-0.7938059348,0.1091520548,0.3595408766,0.3488390829,0.1230158321,0.4716184063
24.925,-0.1025648241,-0.7702000696,0.1177909237,0.3312188074,0.3481572159,0.12282971,0.470630268
24.95,-0.1214763121,-0.7419618493,0.1256962474,0.3008874146,0.3475453347,0.1226614135,0.4697033872
24.975,-0.1396258834,-0.7092805273,0.1328201042,0.2687335672,0.3470090552,0.1225117205,0.4688466825
25,-0.1569051018,-0.6723716278,0.1391193864,0.2349553335,0.3465514904,0.1223813605,0.4680681584
25.025,-0.1732112276,-0.6314750038,0.1445560655,0.1997607508,0.3461732252,0.1222709346,0.4673745969
25.05,-0.1884477998,-0.586852788,0.1490974251,0.1633665453,0.345872387,0.1221808265,0.466771253
25.075,-0.2025251678,-0.5387872787,0.1527162617,0.1259968078,0.3456448012,0.1221111087,0.4662615694
25.1,-0.215360968,-0.4875788011,0.1553910522,0.08788163505,0.3454842245,0.1220614514,0.4658469265
25.125,-0.2268805479,-0.4335435786,0.1571060865,0.04925574085,0.3453826387,0.1220310428,0.4655264418
25.15,-0.2370173377,-0.3770116419,0.1578515654,0.01035704384,0.3453305923,0.1220185247,0.4652968326
25.175,-0.2457131697,-0.318324799,0.1576236627,-0.0285747637,0.3453175721,0.1220219517,0.4651523545
25.2,-0.2529185481,-0.2578346783,0.1564245518,-0.06729966089,0.3453323872,0.1220387784,0.4650848237
25.225,-0.258592871,-0.1959008529,0.1542623954,-0.1055787526,0.34536355,0.1220658773,0.4650837285
25.25,-0.2627046063,-0.1328890436,0.1511512996,-0.1431757283,0.3453996383,0.1220995897,0.465136432
25.275,-0.2652314238,-0.06916939411,0.1471112304,-0.1798583199,0.3454296264,0.1221358097,0.465228464
25.3,-0.2661602845,-0.005114805228,0.1421678952,-0.2153997523,0.345443173,0.1221700989,0.4653438941
25.325,-0.2654874899,0.05890069032,0.1363525868,-0.2495801805,0.3454308594,0.1221978278,0.465465777
25.35,-0.2632186894,0.1225035323,0.1297019931,-0.2821881034,0.3453843724,0.1222143388,0.4655766541
25.375,-0.2593688488,0.1853222385,0.1222579704,-0.3130217477,0.3452966307,0.1222151232,0.4656590952
25.4,-0.2539621782,0.2469890339,0.114067284,-0.3418904081,0.3451618549,0.1221960048,0.4656962596
25.425,-0.2470320183,0.3071415216,0.1051813149,-0.3686157351,0.3449755862,0.1221533203,0.4656724546
25.45,-0.2386206846,0.3654244138,0.09565573553,-0.3930329565,0.3447346589,0.122084088,0.4655736705
25.475,-0.2287792671,0.4214913327,0.08555015607,-0.4149920195,0.3444371346,0.1219861559,0.4653880676
25.5,-0.2175673845,0.4750066885,0.07492774288,-0.4343586411,0.344082208,0.121858321,0.4651063972
25.525,-0.2050528902,0.5256476317,0.06385481233,-0.451015251,0.343670093,0.1217004124,0.464722336
25.55,-0.1913115284,0.573106073,0.05240040242,-0.464861818,0.3432018998,0.1215133331,0.4642327199
25.575,-0.1764265398,0.6170907528,0.04063582533,-0.4758165438,0.3426795115,0.121299058,0.4636376654
25.6,-0.1604882141,0.6573293376,0.02863420433,-0.4838164174,0.3421054687,0.1210605842,0.462940573
25.625,-0.1435933911,0.6935705139,0.01646999879,-0.4888176197,0.3414828688,0.1208018371,0.4621480103
25.65,-0.1258449091,0.7255860419,0.004218520859,-0.4907957725,0.3408152844,0.120527534,0.4612694779
25.675,-0.1073510034,0.7531727296,-0.008044551955,-0.489746029,0.340106703,0.1202430109,0.4603170693
25.7,-0.08822465666,0.7761542845,-0.02024366456,-0.4856830036,0.3393614884,0.1199540195,0.4593050357
25.725,-0.06858290459,0.7943829978,-0.03230386828,-0.4786405444,0.3385843625,0.1196665035,0.4582492743
25.75,-0.04854610289,0.8077412208,-0.04415129725,-0.4686713525,0.3377804016,0.1193863634,0.4571667621
25.775,-0.02823715962,0.8161425913,-0.05571363344,-0.4558464547,0.3369550437,0.1191192212,0.4560749563
25.8,-0.007780740661,0.8195329783,-0.06692055683,-0.4402545421,0.3361140981,0.1188701947,0.4549911876
25.825,0.01269754467,0.8178911173,-0.07770417739,-0.4220011837,0.3352637509,0.1186436925,0.4539320703
25.85,0.03307196982,0.8112289161,-0.08799944606,-0.4012079301,0.3344105574,0.1184432378,0.4529129518
25.875,0.0532175206,0.7995914231,-0.09774454207,-0.3780113219,0.3335614163,0.1182713293,0.4519474243
25.9,0.07301071979,0.7830564577,-0.1068812345,-0.3525618185,0.3327235177,0.1181293465,0.4510469144
25.925,0.09233043833,0.7617339107,-0.115355216,-0.3250226617,0.3319042611,0.1180175002,0.4502203671
