# t, theta1, omega1, theta2, omega2, E_total
48.15, 0.1745793071, 0.3206757289, 0.1869479567, 0.2218197623, 0.3960615906
48.2, 0.1884228867, 0.2319547676, 0.1957197814, 0.1283497967, 0.3960597721
48.25, 0.1976818137, 0.137659601, 0.1997315924, 0.03180136397, 0.3960595382
48.3, 0.2021337508, 0.04006100813, 0.1988872088, -0.06550907444, 0.3960595479
48.35, 0.2016718614, -0.0585000892, 0.1932068778, -0.1612490434, 0.3960600137
48.4, 0.1963070725, -0.155662318, 0.1828268475, -0.2531191796, 0.3960626512
48.45, 0.1861678594, -0.2490933895, 0.1679964782, -0.3389026226, 0.3960702706
48.5, 0.1714975474, -0.3365399354, 0.1490728735, -0.4165148497, 0.3960860961
48.55, 0.1526491091, -0.4158778873, 0.126513013, -0.4840536117, 0.3961129572
48.6, 0.1300774318, -0.4851631275, 0.1008634075, -0.5398479326, 0.3961525275
48.65, 0.1043290666, -0.5426814153, 0.07274736134, -0.5825044183, 0.3962047774
48.7, 0.07602953282, -0.5869958435, 0.04285003481, -0.6109485503, 0.3962677662
48.75, 0.0458683603, -0.6169894639, 0.01190162111, -0.6244583833, 0.3963378286
48.8, 0.01458217622, -0.6319004175, -0.01934092024, -0.6226882037, 0.396410123
48.85, -0.01706372282, -0.6313470118, -0.05011302089, -0.6056802671, 0.3964794295
48.9, -0.04829475786, -0.6153407337, -0.07966192733, -0.5738636274, 0.3965410299
48.95, -0.07834677837, -0.5842860921, -0.1072657428, -0.5280401484, 0.396591481
49, -0.1064854337, -0.5389672981, -0.1322514714, -0.4693588478, 0.3966291187
49.05, -0.1320245703, -0.4805228945, -0.154011528, -0.399280566, 0.3966541873
49.1, -0.1543431004, -0.4104103497, -0.1720182904, -0.319535438, 0.3966685775
49.15, -0.1728999009, -0.3303631593, -0.1858363993, -0.2320757134, 0.3966752356
49.2, -0.1872464363, -0.2423431003, -0.1951326298, -0.1390261444, 0.3966773803
49.25, -0.1970369225, -0.1484899679, -0.1996832571, -0.04263356935, 0.396677699
49.3, -0.2020359522, -0.05107051609, -0.1993789014, 0.0547834027, 0.3966776975
49.35, -0.2021235684, 0.04757242311, -0.1942268661, 0.1508843524, 0.3966773415
49.4, -0.1972978068, 0.145070363, -0.1843509835, 0.2433568582, 0.3966750643
49.45, -0.187674723, 0.239079347, -0.169988966, 0.3299665006, 0.39666814
49.5, -0.1734859091, 0.3273302959, -0.1514872482, 0.4086072222, 0.3966533426
49.55, -0.1550734831, 0.407679751, -0.1292933078, 0.4773517194, 0.3966277509
49.6, -0.132882534, 0.4781607696, -0.1039454851, 0.5345008654, 0.3965895266
49.65, -0.107451038, 0.5370330354, -0.07606039026, 0.5786304557, 0.396538494
49.7, -0.07939732037, 0.5828305103, -0.04631808609, 0.6086329933, 0.3964763898
49.75, -0.04940524445, 0.614404333, -0.01544535982, 0.6237519543, 0.3964067192
49.8, -0.01820742814, 0.6309583506, 0.01580247933, 0.6236060905, 0.3963342422
49.85, 0.01343307825, 0.6320747469, 0.04666072715, 0.6082018624, 0.3962641926
49.9, 0.04474210422, 0.6177277455, 0.07637471278, 0.5779329783, 0.3962013965
49.95, 0.07495403245, 0.5882842452, 0.1042188803, 0.5335670843, 0.3961494757
50, 0.1033311737, 0.5444913409, 0.1295149051, 0.4762207208, 0.3961103082
