# t, theta1, omega1, theta2, omega2, E_total
32.05, 0.1712486151, 0.3377948584, 0.1843636596, 0.2420612869, 0.3960917619
32.1, 0.1859849572, 0.2504729624, 0.1941746938, 0.1495921571, 0.3960915263
32.15, 0.1961954121, 0.1571254791, 0.1992629495, 0.05353003395, 0.396091487
32.2, 0.2016345819, 0.06000527842, 0.199506275, -0.04381651471, 0.3960914865
32.25, 0.2021719331, -0.0385543196, 0.1948988324, -0.1401117401, 0.3960915129
32.3, 0.1977945657, -0.1361896183, 0.1855512214, -0.2330421324, 0.396091703
32.35, 0.1886074857, -0.2305563629, 0.1716881287, -0.3203660143, 0.3960923099
32.4, 0.1748313856, -0.3193797322, 0.1536434883, -0.3999635337, 0.3960936416
32.45, 0.1567979124, -0.4005047964, 0.1318531355, -0.4698868296, 0.396095985
32.5, 0.1349424053, -0.4719472693, 0.1068449657, -0.5284094728, 0.3960995297
32.55, 0.1097941024, -0.5319437065, 0.07922667065, -0.5740735692, 0.3961043099
32.6, 0.08196388541, -0.5789995421, 0.04967122463, -0.6057323019, 0.3961101774
32.65, 0.0521297205, -0.6119327171, 0.0189004093, -0.6225853623, 0.3961168109
32.7, 0.02102008364, -0.6299102792, -0.0123332019, -0.6242047768, 0.3961237626
32.75, -0.01060421458, -0.6324753674, -0.04326526735, -0.6105491131, 0.396130531
32.8, -0.04196926693, -0.6195624573, -0.07313909398, -0.581964892, 0.3961366452
32.85, -0.0723077477, -0.5914995933, -0.1012248, -0.5391750823, 0.3961417432
32.9, -0.1008783707, -0.5489974137, -0.126837597, -0.4832556396, 0.3961456268
32.95, -0.1269844853, -0.4931258985, -0.1493546382, -0.4156019447, 0.3961482819
33, -0.1499912412, -0.4252807135, -0.1682299845, -0.337887567, 0.3961498608
33.05, -0.1693408597, -0.3471416278, -0.1830073722, -0.2520179223, 0.3961506316
33.1, -0.184565685, -0.2606256601, -0.1933305842, -0.1600811473, 0.3961509049
33.15, -0.1952988109, -0.1678373637, -0.1989513341, -0.06429794894, 0.3961509559
33.2, -0.2012821906, -0.0710180898, -0.1997346398, 0.0330285169, 0.3961509573
33.25, -0.2023722086, 0.02750466629, -0.1956617018, 0.129562378, 0.3961509382
33.3, -0.1985427312, 0.1253674537, -0.1868303006, 0.2229845366, 0.3961507768
33.35, -0.1898856568, 0.2202207567, -0.1734527195, 0.3110422912, 0.3961502301
33.4, -0.17660897, 0.3097790041, -0.1558511758, 0.3915993427, 0.3961489916
33.45, -0.1590322854, 0.391871015, -0.1344507451, 0.4626860162, 0.3961467676
33.5, -0.1375798592, 0.4644907744, -0.1097697845, 0.5225488767, 0.3961433537
33.55, -0.1127710676, 0.5258477663, -0.08240792069, 0.5696981992, 0.3961386962
33.6, -0.08520841108, 0.5744153414, -0.05303176247, 0.6029511257, 0.3961329231
33.65, -0.05556319249, 0.608974932, -0.02235861573, 0.6214679787, 0.3961263387
33.7, -0.02455914292, 0.6286535221, 0.008861393293, 0.6247792113, 0.3961193811
33.75, 0.007045602926, 0.6329517645, 0.03986426325, 0.6128009147, 0.3961125512
33.8, 0.03847765627, 0.6217605546, 0.06989152357, 0.5858376039, 0.3961063284
33.85, 0.06896803304, 0.5953646843, 0.09820945444, 0.5445720485, 0.3961010911
33.9, 0.09777166352, 0.5544332628, 0.12412749, 0.4900429999, 0.3960970582
33.95, 0.1241861069, 0.4999977191, 0.147015241, 0.4236125927, 0.3960942641
34, 0.1475688912, 0.4334191716, 0.1663176778, 0.3469258065, 0.3960925726
34.05, 0.1673530054, 0.3563475986, 0.1815681428, 0.2618645639, 0.3960917249
34.1, 0.1830602011, 0.2706754669, 0.1923989827, 0.1704988321, 0.3960914102
34.15, 0.1943118886, 0.1784882695, 0.1985497015, 0.07503655715, 0.3960913451
34.2, 0.200837524, 0.08201388624, 0.1998726052, -0.022226439, 0.3960913424
34.25, 0.2024804616, -0.01642804778, 0.1963359516, -0.1189561722, 0.3960913559
34.3, 0.1992012849, -0.1144763171, 0.1880246213, -0.2128299311, 0.3960914914
34.35, 0.1910786392, -0.2097779661, 0.1751383181, -0.3015858007, 0.3960919816
34.4, 0.1783075719, -0.3000382161, 0.1579872824, -0.3830725675, 0.3960931299
34.45, 0.161195367, -0.3830708117, 0.1369855024, -0.455299897, 0.3960952364
34.5, 0.1401548515, -0.4568487556, 0.1126414228, -0.516488051, 0.3960985192
34.55, 0.1156951678, -0.5195547432, 0.08554620766, -0.5651156828, 0.3961030514
34.6, 0.08841006054, -0.5696298615, 0.05635970546, -0.5999636055, 0.3961087254
34.65, 0.05896381461, -0.6058184273, 0.02579437711, -0.6201520249, 0.3961152546
34.7, 0.02807510127, -0.6272063977, -0.005402420097, -0.6251686943, 0.3961222117
34.75, -0.003500880726, -0.6332507214, -0.03646728332, -0.6148858346, 0.3961290975
34.8, -0.0349914563, -0.6237973654, -0.06664014924, -0.5895644347, 0.3961354247
34.85, -0.06562611048, -0.5990865252, -0.09518356875, -0.5498455663, 0.3961407994
34.9, -0.09465605314, -0.5597445723, -0.1214012357, -0.496729442, 0.3961449824
34.95, -0.1213730617, -0.5067634243, -0.1446551957, -0.4315438997, 0.3961479182
35, -0.145127011, -0.441469023, -0.1643812623, -0.3559046454, 0.3961497262
35.05, -0.1653416039, -0.3654812998, -0.1801022931, -0.2716698292, 0.3961506554
35.1, -0.1815279421, -0.2806682806, -0.1914391045, -0.1808913618, 0.3961510153
35.15, -0.1932957091, -0.1890968287, -0.1981189104, -0.08576487515, 0.396151097
35.2, -0.2003618482, -0.09298201333, -0.1999812536, 0.0114204597, 0.3961511015
35.25, -0.2025567039, 0.0053636189, -0.196981435, 0.1083317524, 0.3961510923
35.3, -0.1998276363, 0.1035803389, -0.1891914613, 0.2026419087, 0.3961509798
35.35, -0.1922401309, 0.1993111601, -0.1767985172, 0.2920791917, 0.3961505425
35.4, -0.1799764141, 0.2902517839, -0.1601009508, 0.3744771387, 0.3961494808
35.45, -0.1633315625, 0.374200938, -0.1395017559, 0.4478247807, 0.3961474894
35.5, -0.1427070835, 0.4491111187, -0.1154995459, 0.5103165007, 0.3961443371
35.55, -0.118601961, 0.5131391291, -0.08867707289, 0.560400148, 0.3961399319
35.6, -0.09160120493, 0.5646950582, -0.05968742544, 0.5968213632, 0.3961343607
35.65, -0.06236203257, 0.602487644, -0.02923815586, 0.618661634, 0.3961278923
35.7, -0.03159792485, 0.6255634914, 0.00192628454, 0.6253675251, 0.3961209421
35.75, -6.093026646e-05, 0.6333374998, 0.03304330388, 0.6167688669, 0.3961140065
35.8, 0.03147728313, 0.6256121827, 0.06335152864, 0.5930844231, 0.3961075796
35.85, 0.06224502886, 0.6025842881, 0.09211012076, 0.5549145594, 0.3961020702
35.9, 0.09149020269, 0.5648381584, 0.1186174138, 0.5032215305, 0.3960977376
35.95, 0.1184992292, 0.5133263945, 0.1422282857, 0.4392989822, 0.3960946581
36, 0.1426147556, 0.4493394172, 0.162369783, 0.3647329519, 0.39609273
36.05, 0.1632515935, 0.3744662477, 0.1785546371, 0.2813569394, 0.3960917152
36.1, 0.1799105347, 0.2905491531, 0.1903924368, 0.1912034927, 0.3960913061
36.15, 0.1921898005, 0.1996346883, 0.1975983353, 0.09645427781, 0.3960912053
36.2, 0.1997939958, 0.1039231908, 0.1999992517, -0.0006100757527, 0.3960911981
36.25, 0.2025405301, 0.005718083321, 0.1975375721, -0.09765978059, 0.3960912041
36.3, 0.2003635127, -0.09262440929, 0.19027237, -0.1923653601, 0.3960912964
36.35, 0.1933151445, -0.1887451439, 0.178378155, -0.2824471193, 0.3960916842
36.4, 0.1815646182, -0.280331921, 0.16214114, -0.3657249558, 0.3960926627
36.45, 0.1653945176, -0.365169719, 0.1419530084, -0.4401685154, 0.396094541
36.5, 0.1451946924, -0.4411913761, 0.1183021759, -0.5039471124, 0.3960975632
36.55, 0.1214535985, -0.5065281902, 0.09176258692, -0.5554781122, 0.3961018393
36.6, 0.09474713408, -0.5595591709, 0.0629801714, -0.5934718013, 0.3961073033
36.65, 0.06572508728, -0.5989569567, 0.03265719533, -0.6169702946, 0.3961137052
36.7, 0.03509542276, -0.6237279022, 0.001534869476, -0.6253779108, 0.396120642
36.75, 0.003606765154, -0.6332436805, -0.02962529898, -0.6184807376, 0.3961276214
36.8, -0.02797043465, -0.627262014, -0.06006082789, -0.5964538014, 0.3961341435
36.85, -0.05886346076, -0.6059348406, -0.08902761529, -0.5598552387, 0.3961397852
36.9, -0.08831697092, -0.5698032188, -0.1158186862, -0.5096079585, 0.3961442675
36.95, -0.1156120555, -0.5197794054, -0.1397817391, -0.4469702881, 0.396147493
37, -0.140084109, -0.4571175905, -0.1603349944, -0.3734978242, 0.3961495449
37.05, -0.1611390001, -0.3833755449, -0.1769809691, -0.2909990466, 0.3961506499
37.1, -0.1782671519, -0.3003698117, -0.1893179281, -0.2014871721, 0.3961511122
37.15, -0.1910552747, -0.2101270079, -0.197048878, -0.1071302847, 0.396151235
37.2, -0.1991956116, -0.1148333632, -0.1999880548, -0.01020111868, 0.396151246
37.25, -0.202492649, -0.01678394175, -0.1980649069, 0.0869728537, 0.3961512423
37.3, -0.2008672963, 0.08166776286, -0.1913255915, 0.18205898, 0.3961511676
37.35, -0.1943585567, 0.1781598074, -0.1799319972, 0.2727689455, 0.3961508257
37.4, -0.1831227023, 0.2703717022, -0.1641582824, 0.3569085983, 0.3961499267
37.45, -0.1674299482, 0.3560746419, -0.144384914, 0.4324281351, 0.3961481585
37.5, -0.1476586021, 0.4331821854, -0.1210901964, 0.4974721332, 0.3961452656
37.55, -0.1242866779, 0.4998009309, -0.09483932667, 0.550428208, 0.3961411196
37.6, -0.09788099777, 0.5542800011, -0.0662710901, 0.5899723817, 0.3961357662
37.65, -0.06908388889, 0.5952574265, -0.03608241891, 0.6151087555, 0.3961294362
37.7, -0.03859768842, 0.6217009748, -0.00501116369, 0.6252009062, 0.396122519
37.75, -0.007167401612, 0.6329407723, 0.02618244863, 0.6199926846, 0.3961155021
37.8, 0.02443801436, 0.6286912861, 0.05673509502, 0.5996167399, 0.39610889
37.85, 0.05544516074, 0.6090608839, 0.08589973886, 0.5645900566, 0.3961031192
37.9, 0.08509585572, 0.5745481606, 0.1129644703, 0.5157968828, 0.3960984881
37.95, 0.1126662827, 0.5260253462, 0.1372702047, 0.4544604454, 0.3960951152
38, 0.1374850129, 0.4647101773, 0.1582267315, 0.3821056184, 0.3960929361
38.05, 0.1589493772, 0.3921284229, 0.1753267214, 0.3005150879, 0.3960917368
38.1, 0.1765397854, 0.3100696759, 0.1881574339, 0.21168152, 0.3960912173
38.15, 0.1898317209, 0.2205390033, 0.1964099769, 0.1177578294, 0.3960910694
38.2, 0.1985052608, 0.1257066434, 0.1998860645, 0.02100700188, 0.3960910535
38.25, 0.2023520662, 0.02785727347, 0.1985022715, -0.07624780562, 0.3960910556
38.3, 0.2012798422, -0.07066038364, 0.1922918026, -0.1716727852, 0.3960911149
38.35, 0.1953142899, -0.167483508, 0.1814037896, -0.262972914, 0.3960914145
38.4, 0.1845985661, -0.2602850098, 0.1661001111, -0.3479416719, 0.3960922374
38.45, 0.1693902456, -0.346823657, 0.1467497154, -0.424511148, 0.3960938979
38.5, 0.1500557648, -0.424994678, 0.1238204372, -0.4908020987, 0.3960966624
38.55, 0.1270623302, -0.4928804628, 0.09786833377, -0.5451728207, 0.3961006767
38.6, 0.1009673095, -0.5488002673, 0.06952464461, -0.5862649993, 0.3961059157
38.65, 0.0724052012, -0.5913570824, 0.03948058273, -0.6130441635, 0.3961121683
38.7, 0.04207237874, -0.6194792627, 0.008470292011, -0.6248321669, 0.3961190594
38.75, 0.01070994133, -0.6324542565, -0.02274756976, -0.6213293193, 0.3961261075
38.8, -0.0209148725, -0.629951956, -0.05340905696, -0.6026243959, 0.3961328047
38.85, -0.05202813808, -0.6120357833, -0.08276434005, -0.5691916893, 0.3961387016
38.9, -0.08186892373, -0.5791605743, -0.110096641, -0.5218753508, 0.3961434811
38.95, -0.1097085354, -0.5321574413, -0.1347400927, -0.4618623084, 0.3961470032
39, -0.1348687031, -0.4722068792, -0.1560960018, -0.3906458546, 0.396149313
39.05, -0.156738172, -0.4008022303, -0.1736471086, -0.3099824206, 0.3961506111
39.1, -0.1747872783, -0.3197060925, -0.1869695697, -0.2218440682, 0.3961511922
39.15, -0.1885802251, -0.230902288, -0.1957425035, -0.1283688592, 0.3961513682
39.2, -0.197784893, -0.1365456461, -0.1997550354, -0.03181063341, 0.3961513907
39.25, -0.2021801211, -0.03891120846, -0.1989108345, 0.06551099315, 0.3961513896
39.3, -0.2016604521, 0.05965628298, -0.1932301609, 0.1612602461, 0.3961513433
39.35, -0.1962383651, 0.1567924409, -0.1828494363, 0.253134685, 0.3961510826
39.4, -0.1860440107, 0.2501631142, -0.1680183361, 0.3389149415, 0.3961503321
39.45, -0.1713224476, 0.3375145195, -0.1490943833, 0.4165148453, 0.3961487762
39.5, -0.1524283612, 0.416723836, -0.1265350338, 0.4840315709, 0.3961461386
39.55, -0.129818246, 0.4858499577, -0.1008872739, 0.5397947422, 0.3961422567
39.6, -0.1040400656, 0.5431833876, -0.07277482428, 0.5824127266, 0.396137135
39.65, -0.07572047457, 0.5872935162, -0.0428831469, 0.6108137928, 0.3961309648
39.7, -0.04554979095, 0.6170709275, -0.01194257669, 0.6242795607, 0.3961241059
39.75, -0.01426503148, 0.6317620894, 0.01928997599, 0.6224683236, 0.3961170329
39.8, 0.0173685431, 0.6309939077, 0.05005019526, 0.6054263948, 0.3961102563
39.85, 0.04857681481, 0.6147861835, 0.07958577575, 0.5735865322, 0.396104237
39.9, 0.07859649147, 0.5835509226, 0.1071754373, 0.5277535758, 0.3960993105
39.95, 0.1066944254, 0.5380785584, 0.1321469248, 0.4690784861, 0.3960956382
40, 0.1321859381, 0.4795122449, 0.1538934603, 0.3990228062, 0.3960931947
40.05, 0.1544516027, 0.4093122612, 0.1718882312, 0.3193160456, 0.3960917938
40.1, 0.1729520516, 0.3292130811, 0.1856966237, 0.2319085347, 0.396091147
40.15, 0.1872405101, 0.2411757436, 0.194986033, 0.1389219645, 0.3960909394
40.2, 0.1969728798, 0.147337829, 0.1995331778, 0.04259922007, 0.3960909088
40.25, 0.2019152981, 0.04996272992, 0.1992289083, -0.05474560828, 0.396090909
40.3, 0.2019491642, -0.04861084801, 0.1940805261, -0.1507768135, 0.3960909445
40.35, 0.1970736521, -0.1460189166, 0.1842116288, -0.2431864915, 0.3960911695
40.4, 0.18740573, -0.2399220206, 0.169859481, -0.3297441734, 0.3960918512
40.45, 0.1731776838, -0.3280552687, 0.1513698934, -0.4083468602, 0.3960933054
40.5, 0.1547321288, -0.4082788383, 0.1291895942, -0.4770691638, 0.3960958173
40.55, 0.132514487, -0.4786287236, 0.1038561108, -0.5342125787, 0.3960995657
40.6, 0.1070629389, -0.5373667981, 0.07598524216, -0.5783521916, 0.3961045668
40.65, 0.07899592286, -0.5830285136, 0.04625630755, -0.6083785537, 0.3961106494
40.7, 0.04899735551, -0.6144659338, 0.01539547508, -0.6235321506, 0.3961174695
40.75, 0.01779987184, -0.6308834671, -0.01584239583, -0.6234280103, 0.3961245611
40.8, -0.01383348473, -0.6318637376, -0.04669285393, -0.6080685106, 0.3961314118
40.85, -0.04512857494, -0.6173815438, -0.07640127667, -0.5778433244, 0.3961375501
40.9, -0.07531984979, -0.5878047314, -0.1042419642, -0.5335165031, 0.3961426224
40.95, -0.1036697492, -0.5438819044, -0.1295362863, -0.4762017733, 0.3961464463
41, -0.1294871765, -0.4867180108, -0.1516693385, -0.4073279847, 0.3961490268
41.05, -0.1521444887, -0.4177397574, -0.1701046751, -0.3285971722, 0.3961505348
41.1, -0.1710925541, -0.3386533674, -0.1843968145, -0.2419377936, 0.3961512518
41.15, -0.1858735633, -0.2513973318, -0.1942013339, -0.1494554124, 0.3961514945
41.2, -0.1961314012, -0.1580925165, -0.1992824711, -0.05338251207, 0.3961515351
41.25, -0.2016194982, -0.06099139536, -0.1995182167, 0.04397158938, 0.3961515357
41.3, -0.202206143, 0.03757256196, -0.1949029122, 0.1402704303, 0.3961515092
41.35, -0.1978772773, 0.1352350352, -0.1855473699, 0.2331998926, 0.3961513166
41.4, -0.1887367907, 0.2296507364, -0.1716765157, 0.3205178598, 0.3961506998
41.45, -0.1750043198, 0.3185434543, -0.153624539, 0.4001042676, 0.396149344
41.5, -0.1570105337, 0.3997565492, -0.131827535, 0.4700113116, 0.3961469559
41.55, -0.1351898861, 0.4713037313, -0.1068136482, 0.5285129124, 0.396143341
41.6, -0.1100708373, 0.5314192753, -0.07919079542, 0.5741518184, 0.3961384631
41.65, -0.08226361158, 0.5786060738, -0.04963213637, 0.6057821222, 0.3961324727
41.7, -0.05244565089, 0.6116792852, -0.01885958731, 0.622604642, 0.3961256972
41.75, -0.02134505157, 0.6298029637, 0.0123742041, 0.6241926758, 0.3961185936
41.8, 0.01027760133, 0.632517086, 0.04330488745, 0.610506123, 0.3961116746
41.85, 0.04164846491, 0.6197528516, 0.07317582707, 0.5818928029, 0.3961054216
41.9, 0.07200011245, 0.5918349785, 0.1012572607, 0.539076862, 0.3961002053
41.95, 0.1005909906, 0.5494708001, 0.126864574, 0.4831352346, 0.3960962294
42, 0.1267240186, 0.4937270843, 0.1493751364, 0.4154640251, 0.3960935094
42.05, 0.1497637587, 0.4259964468, 0.1682432547, 0.3377372371, 0.3960918904
42.1, 0.1691516982, 0.3479558337, 0.183012925, 0.2518604243, 0.3960910989
42.15, 0.1844193128, 0.2615197289, 0.1933281898, 0.1599215812, 0.3960908175
42.2, 0.1951987094, 0.1687904952, 0.198941009, 0.06414103084, 0.3960907647
42.25, 0.2012307548, 0.07200769571, 0.1997166227, -0.03317864329, 0.3960907632
42.3, 0.2023706688, -0.0265025007, 0.1956364215, -0.129702266, 0.3960907825
42.35, 0.1985910997, -0.1243774456, 0.1867983396, -0.2231114947, 0.3960909458
42.4, 0.1899827019, -0.219267838, 0.1734147758, -0.3111543757, 0.3960915013
42.45, 0.1767522216, -0.3088876725, 0.1558080272, -0.3916952942, 0.3960927617
42.5, 0.1592180739, -0.3910646367, 0.1344032176, -0.4627651502, 0.3960950276
42.55, 0.1378033898, -0.4637908579, 0.1097187266, -0.5226109449, 0.3960985085
42.6, 0.1130265319, -0.52527324, 0.08235418566, -0.5697432378, 0.3961032605
42.65, 0.08548913284, -0.5739818749, 0.05297619773, -0.6029793094, 0.3961091538
42.7, 0.05586180612, -0.6086943465, 0.02230205914, -0.6214794966, 0.3961158784
42.75, 0.02486779779, -0.6285333345, -0.008918111799, -0.6247741804, 0.3961229873
42.8, -0.006735019395, -0.6329949035, -0.03992031681, -0.6127793388, 0.3961299689
42.85, -0.03817328611, -0.6219652727, -0.06994608281, -0.5857993843, 0.3961363327
42.9, -0.06867781602, -0.5957246738, -0.09826168365, -0.5445170451, 0.3961416914
42.95, -0.09750311605, -0.5549379641, -0.1241765475, -0.4899711349, 0.3961458201
43, -0.1239461207, -0.5006327923, -0.1470602856, -0.4235239858, 0.3961486825
43.05, -0.1473635585, -0.4341670897, -0.1663578824, -0.3468209254, 0.3961504169
43.1, -0.1671874765, -0.357188315, -0.1816027153, -0.2617443723, 0.3961512874
43.15, -0.1829385751, -0.2715871068, -0.1924271945, -0.1703649176, 0.3961516112
43.2, -0.1942371395, -0.1794478055, -0.1985709209, -0.0748912213, 0.3961516785
43.25, -0.2008114588, -0.0829977663, -0.1998863344, 0.02238014178, 0.3961516814
43.3, -0.2025037084, 0.01544333914, -0.1963418638, 0.1191144574, 0.3961516678
43.35, -0.1992733072, 0.1135137688, -0.1880225958, 0.2129883732, 0.3961515307
43.4, -0.1911977732, 0.2088596179, -0.1751284681, 0.3017394894, 0.3961510328
43.45, -0.1784710834, 0.2991847914, -0.1579699745, 0.3832163225, 0.3961498641
43.5, -0.1613995253, 0.3823013923, -0.1369613635, 0.4554285306, 0.396147718
43.55, -0.1403950191, 0.456180483, -0.1126113334, 0.5165966583, 0.3961443708
43.6, -0.1159659045, 0.51900254, -0.08551128029, 0.5651999377, 0.3961397468
43.65, -0.08870524102, 0.5692061675, -0.05632124857, 0.6000200372, 0.3961339547
43.7, -0.05927675875, 0.6055329541, -0.02575384641, 0.6201782485, 0.3961272868
43.75, -0.02839871621, 0.6270659106, 0.005443480372, 0.6251635744, 0.3961201789
43.8, 0.003173948624, 0.6332588606, 0.03650730527, 0.6148495656, 0.3961131408
43.85, 0.03466866178, 0.6239545185, 0.06667760787, 0.5894985284, 0.3961066709
43.9, 0.06531484484, 0.5993897617, 0.09521704562, 0.5497527492, 0.3961011725
43.95, 0.09436347816, 0.5601876482, 0.1214294754, 0.496613472, 0.396096891
44, 0.1211059455, 0.5073368577, 0.1446771514, 0.4314093209, 0.396093884
44.05, 0.1448915696, 0.4421602402, 0.1643961283, 0.3557565026, 0.3960920306
44.1, 0.1651433517, 0.3662748472, 0.1801095222, 0.2715133701, 0.3960910768
44.15, 0.1813715544, 0.281546098, 0.1914384108, 0.1807317503, 0.3960907066
44.2, 0.1931848995, 0.1900385806, 0.1981102589, 0.08560693863, 0.3960906223
44.25, 0.200299265, 0.09396547805, 0.1999648378, -0.01157243256, 0.3960906175
44.3, 0.2025438462, -0.004362102127, 0.1969576465, -0.1084741514, 0.3960906267
44.35, 0.1998647947, -0.1025853599, 0.1891608533, -0.2027718749, 0.3960907405
44.4, 0.192326355, -0.1983476634, 0.176761767, -0.2921946245, 0.3960911844
44.45, 0.1801095107, -0.2893444333, 0.1600588228, -0.3745766429, 0.3960922647
44.5, 0.1635081263, -0.3733734268, 0.1394550684, -0.4479075656, 0.3960942929
44.55, 0.1429225641, -0.4483854471, 0.1154491446, -0.5103822453, 0.3960975065
44.6, 0.1188507654, -0.5125348765, 0.08862381087, -0.5604488494, 0.3961020003
44.65, 0.09187683604, -0.5642286897, 0.05963215115, -0.596853187, 0.3961076865
44.7, 0.06265726118, -0.6021718962, 0.02918170802, -0.6186767834, 0.3961142917
44.75, 0.0319049886, -0.6254068819, -0.001983076186, -0.6253661434, 0.396121392
44.8, 0.000371753534, -0.633344002, -0.03309961407, -0.6167509856, 0.3961284805
44.85, -0.03117085781, -0.625781092, -0.06340653078, -0.5930499611, 0.3961350521
44.9, -0.06195100786, -0.6029102936, -0.09216298229, -0.5548633729, 0.3961406881
44.95, -0.09121621684, -0.5653116099, -0.1186672954, -0.5031535091, 0.3961451228
45, -0.1182523272, -0.5139337418, -0.1422743458, -0.439214179, 0.3961482769
45.05, -0.1424012228, -0.4500637814, -0.1624111902, -0.3646317331, 0.3961502533
45.1, -0.1630768016, -0.3752880772, -0.1785905892, -0.2812401357, 0.3961512949
45.15, -0.1797788256, -0.2914469145, -0.1904221875, -0.1910725337, 0.3961517155
45.2, -0.1921044039, -0.2005855498, -0.197621227, -0.09631129333, 0.3961518196
45.25, -0.199756981, -0.1049036633, -0.2000147519, 0.0007622038859, 0.3961518272
45.3, -0.2025527877, -0.006704597794, -0.1975453114, 0.09781742639, 0.3961518212
45.35, -0.2004247634, 0.09165499551, -0.1902721773, 0.1925242277, 0.396151728
45.4, -0.1934239719, 0.1878151109, -0.1783700881, 0.2826023844, 0.3961513343
45.45, -0.1817185214, 0.2794623083, -0.1621255068, 0.3658714691, 0.3961503388
45.5, -0.1655899816, 0.3643799932, -0.1419303773, 0.4403010565, 0.3961484256
45.55, -0.1454272748, 0.4404991279, -0.1182733721, 0.5040606768, 0.3961453448
45.6, -0.12171803, 0.5059488532, -0.09172867439, 0.5555682093, 0.3961409827
45.65, -0.09503743323, 0.5591057551, -0.06294241964, 0.5935347383, 0.396135406
45.7, -0.06603468795, 0.5986397993, -0.03261703339, 0.6170034207, 0.3961288691
45.75, -0.03541731354, 0.6235544436, -0.001493828973, 0.6253797979, 0.3961217828
45.8, -0.003933639042, 0.6332182751, 0.02966564787, 0.6184512805, 0.3961146502
45.85, 0.02764602219, 0.6273857906, 0.06009894317, 0.5963942267, 0.396107982
45.9, 0.05854892826, 0.6062056222, 0.08906204806, 0.5597680216, 0.3961022114
45.95, 0.088019545, 0.5702155099, 0.1158481392, 0.5094966551, 0.3960976243
46, 0.1153386062, 0.5203244512, 0.139805115, 0.4468393013, 0.3960943214
46.05, 0.1398409895, 0.4577835062, 0.1603514317, 0.3733521246, 0.3960922185
46.1, 0.1609318951, 0.3841475123, 0.1769898626, 0.2908438736, 0.3960910848
46.15, 0.1781009374, 0.301230338, 0.1893189351, 0.2013277417, 0.3960906096
46.2, 0.1909338914, 0.2110562435, 0.1970419107, 0.1069715268, 0.3960904829
46.25, 0.1991219565, 0.1158094767, 0.19997326, 0.01004746132, 0.3960904715
46.3, 0.2024684871, 0.01778355355, 0.1980426368, -0.08711763873, 0.3960904752
46.35, 0.200893195, -0.08066908458, 0.1912963686, -0.1821918655, 0.3960905505
46.4, 0.1944338469, -0.1771869871, 0.1798964762, -0.2728876696, 0.3960908975
46.45, 0.1832454694, -0.2694495335, 0.1641172127, -0.3570116239, 0.3960918117
46.5, 0.1675970551, -0.3552271085, 0.1443391055, -0.4325145578, 0.3960936122
46.55, 0.1478657478, -0.4324317423, 0.121040491, -0.4975415516, 0.3960965608
46.6, 0.1245284921, -0.499167774, 0.09478657703, -0.5504805731, 0.3961007893
46.65, 0.09815117164, -0.553781361, 0.06621614562, -0.5900078445, 0.3961062524
46.7, 0.06937533968, -0.5949069314, 0.03602611939, -0.615127529, 0.3961127152
46.75, 0.03890275321, -0.6215081281, 0.00495433901, -0.6252031591, 0.3961197808
46.8, 0.007478053427, -0.6329105866, -0.02623897447, -0.6199784778, 0.3961269513
46.85, -0.02412993672, -0.6288241053, -0.056790498, -0.5995860134, 0.3961337112
46.9, -0.05514771906, -0.6093524083, -0.08595318966, -0.5645426696, 0.3961396136
46.95, -0.08481678501, -0.5749896726, -0.1130151322, -0.5157326997, 0.3961443529
47, -0.1124127797, -0.5266041149, -0.1373172371, -0.4543794609, 0.3961478068
47.05, -0.1372635487, -0.4654100051, -0.1582692994, -0.382008105, 0.3961500399
47.1, -0.1587655396, -0.3929302876, -0.175364014, -0.3004017495, 0.3961512703
47.15, -0.1763981547, -0.3109524191, -0.1881886892, -0.2115536326, 0.3961518043
47.2, -0.1897357805, -0.2214800198, -0.1964345134, -0.1176173526, 0.3961519567
47.25, -0.1984573414, -0.1266825347, -0.1999033173, -0.02085664318, 0.3961519733
47.3, -0.2023533213, -0.02884444125, -0.1985118299, 0.07640458408, 0.3961519713
47.35, -0.2013302514, 0.06968521553, -0.1922934469, 0.1718318255, 0.3961519114
47.4, -0.1954126865, 0.1665428422, -0.1813975229, 0.2631294894, 0.3961516075
47.45, -0.184742686, 0.2594001863, -0.166086183, 0.3480906777, 0.3961507707
47.5, -0.1695767939, 0.3460145122, -0.1467286355, 0.4246473463, 0.3961490799
47.55, -0.1502804987, 0.4242792378, -0.1237929743, 0.4909204003, 0.3961462623
47.6, -0.1273201568, 0.4922746578, -0.09783550124, 0.5452685843, 0.3961421681
47.65, -0.1012523976, 0.5483176643, -0.06948767056, 0.5863343218, 0.3961368218
47.7, -0.0727111055, 0.5910086319, -0.03944086655, 0.6130841357, 0.3961304383
47.75, -0.04239217671, 0.6192730685, -0.008429349426, 0.6248410717, 0.3961233998
47.8, -0.01103638062, 0.6323953789, 0.02278816963, 0.6213067509, 0.3961161979
47.85, 0.02058921789, 0.6300422597, 0.05344775834, 0.6025712901, 0.3961093518
47.9, 0.0517107054, 0.6122738424, 0.08279966633, 0.5691102599, 0.3961033211
47.95, 0.08156699592, 0.5795416441, 0.1101272552, 0.5217689393, 0.3960984307
48, 0.1094290759, 0.5326735, 0.1347648488, 0.4617351625, 0.3960948248
48.05, 0.1346181946, 0.472846741, 0.156113983, 0.3905028552, 0.3960924582
