# t, theta1, omega1, theta2, omega2, E_total
48.15, 0.1745971626, 0.3206049318, 0.1869614715, 0.2217449105, 0.3960776734
48.2, 0.1884370739, 0.2318787133, 0.1957294784, 0.1282718326, 0.3960767654
48.25, 0.1976920632, 0.1375782612, 0.1997373107, 0.03172029348, 0.3960766487
48.3, 0.2021398276, 0.03997580377, 0.1988888223, -0.06559184338, 0.3960766536
48.35, 0.2016736387, -0.0585862663, 0.1932043665, -0.1613306778, 0.3960768869
48.4, 0.1963046021, -0.1557452496, 0.1828203663, -0.2531955645, 0.3960782071
48.45, 0.1861614312, -0.2491678319, 0.1679864137, -0.3389686616, 0.3960820196
48.5, 0.1714877304, -0.3366000521, 0.1490598827, -0.4165648969, 0.3960899361
48.55, 0.1526367679, -0.4159177768, 0.1264980385, -0.4840819982, 0.396103371
48.6, 0.130063716, -0.4851773964, 0.1008476638, -0.5398495379, 0.3961231601
48.65, 0.1043153708, -0.542665743, 0.07273229348, -0.582475229, 0.3961492872
48.7, 0.07601743029, -0.5869474803, 0.04283725047, -0.6108861508, 0.3961807812
48.75, 0.04585951429, -0.6169076096, 0.01189280081, -0.6243623237, 0.3962158086
48.8, 0.01457823637, -0.6317864383, -0.01934412727, -0.6225602039, 0.3962519485
48.85, -0.01706123033, -0.6312044677, -0.05010910639, -0.6055242316, 0.3962865915
48.9, -0.04828453658, -0.6151752092, -0.07964962949, -0.5736854644, 0.3963173796
48.95, -0.07832785467, -0.5841048439, -0.1072441381, -0.5278474085, 0.3963425928
49, -0.1064572283, -0.5387787512, -0.1322200447, -0.4691602154, 0.3963614002
49.05, -0.1319869421, -0.480336036, -0.1539702139, -0.3990852512, 0.3963739252
49.1, -0.1542963579, -0.4102340761, -0.1719674839, -0.3193525245, 0.3963811138
49.15, -0.1728447818, -0.3302056384, -0.1857769329, -0.2319135211, 0.396384439
49.2, -0.1871840564, -0.2422112026, -0.1950657209, -0.1388916617, 0.3963855096
49.25, -0.1969686992, -0.1483888156, -0.1996104293, -0.04253200023, 0.3963856685
49.3, -0.2019635084, -0.05100318436, -0.1993018875, 0.05484894133, 0.3963856678
49.35, -0.2020486269, 0.04760503223, -0.1941474994, 0.1509129626, 0.3963854894
49.4, -0.1972220817, 0.1450694683, -0.1842710872, 0.243349815, 0.3963843499
49.45, -0.1875998187, 0.2390480666, -0.1699102495, 0.3299270361, 0.3963808863
49.5, -0.1734132343, 0.3272732789, -0.1514112177, 0.40854016, 0.396373486
49.55, -0.1550041852, 0.4076026978, -0.1292211983, 0.4772629936, 0.3963606892
49.6, -0.1328174608, 0.4780698831, -0.1038782187, 0.5343969671, 0.3963415772
49.65, -0.1073907262, 0.5369344556, -0.07599856245, 0.5785178585, 0.3963160628
49.7, -0.07934201243, 0.5827297836, -0.0462619806, 0.6085176107, 0.3962850144
49.75, -0.04935492996, 0.6143059675, -0.0153949885, 0.6236386814, 0.3962501847
49.8, -0.0181619041, 0.6308654999, 0.01584731674, 0.6234984735, 0.3962139533
49.85, 0.01347413501, 0.6319890524, 0.04670037055, 0.6081019275, 0.3961789366
49.9, 0.0447790611, 0.6176493507, 0.07640956507, 0.5778412339, 0.3961475469
49.95, 0.07498723001, 0.5882119772, 0.1042493351, 0.5334826923, 0.3961215948
50, 0.1033608675, 0.5444230368, 0.1295412868, 0.4761418145, 0.3961020184
